"X","Y","H20_Kimm (TWT)"
533280.01,2265061.01,253.198616
533280.01,2265161.01,253.677956
533280.01,2265261.01,255.221008
533280.01,2265361.01,257.134979
533280.01,2265461.01,257.906448
533280.01,2265561.01,260.264137
533280.01,2265661.01,261.856216
533280.01,2265761.01,261.879227
533280.01,2265861.01,262.12851
533280.01,2265961.01,265.729401
533280.01,2266061.01,268.288742
533280.01,2266161.01,271.672943
533280.01,2266261.01,275.124138
533280.01,2266361.01,277.520203
533280.01,2266461.01,281.794678
533280.01,2266561.01,285.437836
533280.01,2266661.01,288.428864
533280.01,2266761.01,289.900864
533280.01,2266861.01,292.630516
533280.01,2266961.01,295.837311
533280.01,2267061.01,297.978897
533280.01,2267161.01,302.712189
533280.01,2267261.01,304.392548
533280.01,2267361.01,302.21254
533280.01,2267461.01,295.974152
533280.01,2267561.01,295.033134
533280.01,2267661.01,294.228058
533280.01,2267761.01,292.973923
533280.01,2267861.01,292.725128
533280.01,2267961.01,292.272629
533280.01,2268061.01,292.406479
533280.01,2268161.01,294.188675
533280.01,2268261.01,294.854553
533280.01,2268361.01,295.457581
533280.01,2268461.01,295.334076
533280.01,2268561.01,295.927307
533280.01,2268661.01,295.369308
533280.01,2268761.01,296.215149
533280.01,2268861.01,296.420067
533280.01,2268961.01,294.966614
533280.01,2269061.01,-9999
533280.01,2269161.01,-9999
533380.01,2261261.01,-9999
533380.01,2261361.01,326.707535
533380.01,2261461.01,329.202637
533380.01,2261561.01,329.711517
533380.01,2261661.01,331.321182
533380.01,2261761.01,332.864807
533380.01,2261861.01,333.4991
533380.01,2261961.01,333.618179
533380.01,2262061.01,331.520554
533380.01,2262161.01,327.211227
533380.01,2262261.01,323.424728
533380.01,2262361.01,319.100769
533380.01,2262461.01,313.828735
533380.01,2262561.01,310.369949
533380.01,2262661.01,305.391296
533380.01,2262761.01,300.791382
533380.01,2262861.01,299.022491
533380.01,2262961.01,297.141586
533380.01,2263061.01,296.206055
533380.01,2263161.01,294.973976
533380.01,2263261.01,292.495377
533380.01,2263361.01,289.84079
533380.01,2263461.01,286.116745
533380.01,2263561.01,281.075806
533380.01,2263661.01,277.706787
533380.01,2263761.01,268.676483
533380.01,2263861.01,266.207207
533380.01,2263961.01,262.95726
533380.01,2264061.01,260.213539
533380.01,2264161.01,258.723999
533380.01,2264261.01,256.346664
533380.01,2264361.01,254.2379
533380.01,2264461.01,252.899586
533380.01,2264561.01,251.054947
533380.01,2264661.01,249.945526
533380.01,2264761.01,248.877594
533380.01,2264861.01,249.158722
533380.01,2264961.01,250.436234
533380.01,2265061.01,252.435455
533380.01,2265161.01,254.457474
533380.01,2265261.01,255.959129
533380.01,2265361.01,258.026245
533380.01,2265461.01,259.864899
533380.01,2265561.01,261.677048
533380.01,2265661.01,263.345551
533380.01,2265761.01,263.588676
533380.01,2265861.01,263.740784
533380.01,2265961.01,266.595558
533380.01,2266061.01,268.336456
533380.01,2266161.01,271.232452
533380.01,2266261.01,274.222321
533380.01,2266361.01,276.743256
533380.01,2266461.01,280.63842
533380.01,2266561.01,283.906723
533380.01,2266661.01,285.439255
533380.01,2266761.01,288.226471
533380.01,2266861.01,290.558197
533380.01,2266961.01,291.547287
533380.01,2267061.01,294.613121
533380.01,2267161.01,299.666367
533380.01,2267261.01,304.281258
533380.01,2267361.01,304.493286
533380.01,2267461.01,298.102615
533380.01,2267561.01,295.29541
533380.01,2267661.01,292.266098
533380.01,2267761.01,290.873253
533380.01,2267861.01,291.868149
533380.01,2267961.01,292.87973
533380.01,2268061.01,293.876251
533380.01,2268161.01,295.093369
533380.01,2268261.01,295.511169
533380.01,2268361.01,296.593994
533380.01,2268461.01,297.874237
533380.01,2268561.01,295.690369
533380.01,2268661.01,292.031616
533380.01,2268761.01,292.463516
533380.01,2268861.01,293.236359
533380.01,2268961.01,292.17746
533380.01,2269061.01,-9999
533380.01,2269161.01,-9999
533480.01,2261161.01,-9999
533480.01,2261261.01,324.07428
533480.01,2261361.01,324.314987
533480.01,2261461.01,326.981415
533480.01,2261561.01,327.793991
533480.01,2261661.01,329.8955
533480.01,2261761.01,330.820831
533480.01,2261861.01,330.550629
533480.01,2261961.01,330.875793
533480.01,2262061.01,329.588867
533480.01,2262161.01,324.826202
533480.01,2262261.01,320.977921
533480.01,2262361.01,316.471573
533480.01,2262461.01,312.34111
533480.01,2262561.01,309.022339
533480.01,2262661.01,303.609787
533480.01,2262761.01,299.502014
533480.01,2262861.01,297.770493
533480.01,2262961.01,295.785629
533480.01,2263061.01,294.224747
533480.01,2263161.01,291.346878
533480.01,2263261.01,286.119446
533480.01,2263361.01,281.17366
533480.01,2263461.01,277.279495
533480.01,2263561.01,273.3414
533480.01,2263661.01,270.481796
533480.01,2263761.01,268.742081
533480.01,2263861.01,266.128967
533480.01,2263961.01,263.271088
533480.01,2264061.01,260.504211
533480.01,2264161.01,258.56337
533480.01,2264261.01,255.969219
533480.01,2264361.01,252.544975
533480.01,2264461.01,249.602364
533480.01,2264561.01,246.896835
533480.01,2264661.01,246.329536
533480.01,2264761.01,246.795738
533480.01,2264861.01,248.604012
533480.01,2264961.01,251.68985
533480.01,2265061.01,253.877769
533480.01,2265161.01,255.728287
533480.01,2265261.01,256.463913
533480.01,2265361.01,257.673447
533480.01,2265461.01,262.362411
533480.01,2265561.01,265.144363
533480.01,2265661.01,266.597198
533480.01,2265761.01,266.67453
533480.01,2265861.01,265.166718
533480.01,2265961.01,266.980988
533480.01,2266061.01,268.34404
533480.01,2266161.01,270.349533
533480.01,2266261.01,273.576035
533480.01,2266361.01,275.261169
533480.01,2266461.01,278.929932
533480.01,2266561.01,282.164963
533480.01,2266661.01,283.87178
533480.01,2266761.01,286.670822
533480.01,2266861.01,289.645897
533480.01,2266961.01,291.84903
533480.01,2267061.01,296.043945
533480.01,2267161.01,300.919952
533480.01,2267261.01,304.386818
533480.01,2267361.01,304.947311
533480.01,2267461.01,298.296021
533480.01,2267561.01,294.077133
533480.01,2267661.01,291.628647
533480.01,2267761.01,290.183228
533480.01,2267861.01,291.427567
533480.01,2267961.01,292.346542
533480.01,2268061.01,294.547729
533480.01,2268161.01,295.585831
533480.01,2268261.01,294.946625
533480.01,2268361.01,293.493942
533480.01,2268461.01,292.292023
533480.01,2268561.01,289.941971
533480.01,2268661.01,288.272476
533480.01,2268761.01,288.828979
533480.01,2268861.01,288.863373
533480.01,2268961.01,289.287659
533480.01,2269061.01,288.233307
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,322.104889
533580.01,2261261.01,321.732285
533580.01,2261361.01,321.39521
533580.01,2261461.01,323.72612
533580.01,2261561.01,325.096222
533580.01,2261661.01,327.421692
533580.01,2261761.01,328.290359
533580.01,2261861.01,327.641281
533580.01,2261961.01,325.044952
533580.01,2262061.01,324.767365
533580.01,2262161.01,320.816284
533580.01,2262261.01,315.949341
533580.01,2262361.01,311.558411
533580.01,2262461.01,307.496658
533580.01,2262561.01,303.964905
533580.01,2262661.01,300.935921
533580.01,2262761.01,299.084091
533580.01,2262861.01,297.492432
533580.01,2262961.01,294.514679
533580.01,2263061.01,291.268036
533580.01,2263161.01,287.771301
533580.01,2263261.01,282.011612
533580.01,2263361.01,278.110252
533580.01,2263461.01,276.36145
533580.01,2263561.01,272.806503
533580.01,2263661.01,269.844025
533580.01,2263761.01,267.888748
533580.01,2263861.01,265.652664
533580.01,2263961.01,263.129669
533580.01,2264061.01,261.129517
533580.01,2264161.01,257.889633
533580.01,2264261.01,255.044998
533580.01,2264361.01,251.097389
533580.01,2264461.01,248.223915
533580.01,2264561.01,245.669823
533580.01,2264661.01,246.578674
533580.01,2264761.01,248.719116
533580.01,2264861.01,251.41156
533580.01,2264961.01,254.044327
533580.01,2265061.01,255.324005
533580.01,2265161.01,257.154282
533580.01,2265261.01,257.988701
533580.01,2265361.01,259.848724
533580.01,2265461.01,263.955124
533580.01,2265561.01,267.385651
533580.01,2265661.01,268.44339
533580.01,2265761.01,267.925507
533580.01,2265861.01,265.247162
533580.01,2265961.01,265.010727
533580.01,2266061.01,267.409851
533580.01,2266161.01,269.371353
533580.01,2266261.01,272.577728
533580.01,2266361.01,273.583321
533580.01,2266461.01,276.525879
533580.01,2266561.01,279.901726
533580.01,2266661.01,281.628357
533580.01,2266761.01,285.480103
533580.01,2266861.01,289.386475
533580.01,2266961.01,292.754196
533580.01,2267061.01,297.45015
533580.01,2267161.01,303.389893
533580.01,2267261.01,304.53624
533580.01,2267361.01,304.294189
533580.01,2267461.01,299.564148
533580.01,2267561.01,298.037918
533580.01,2267661.01,292.526184
533580.01,2267761.01,291.564072
533580.01,2267861.01,293.134903
533580.01,2267961.01,294.063141
533580.01,2268061.01,294.803314
533580.01,2268161.01,294.883667
533580.01,2268261.01,294.013062
533580.01,2268361.01,291.700027
533580.01,2268461.01,290.004364
533580.01,2268561.01,289.709412
533580.01,2268661.01,289.465515
533580.01,2268761.01,289.165649
533580.01,2268861.01,288.803406
533580.01,2268961.01,288.374062
533580.01,2269061.01,287.665024
533580.01,2269161.01,-9999
533580.01,2269261.01,-9999
533680.01,2261061.01,-9999
533680.01,2261161.01,317.218941
533680.01,2261261.01,317.13858
533680.01,2261361.01,318.369537
533680.01,2261461.01,319.785736
533680.01,2261561.01,319.928406
533680.01,2261661.01,322.380417
533680.01,2261761.01,322.389427
533680.01,2261861.01,321.159729
533680.01,2261961.01,321.123611
533680.01,2262061.01,320.961914
533680.01,2262161.01,317.975296
533680.01,2262261.01,313.431778
533680.01,2262361.01,306.259491
533680.01,2262461.01,304.311478
533680.01,2262561.01,302.638855
533680.01,2262661.01,299.899963
533680.01,2262761.01,297.847336
533680.01,2262861.01,293.889565
533680.01,2262961.01,288.561172
533680.01,2263061.01,284.841553
533680.01,2263161.01,282.828979
533680.01,2263261.01,281.604721
533680.01,2263361.01,279.378937
533680.01,2263461.01,277.429565
533680.01,2263561.01,273.313385
533680.01,2263661.01,268.462082
533680.01,2263761.01,266.52652
533680.01,2263861.01,264.573425
533680.01,2263961.01,262.174881
533680.01,2264061.01,259.459503
533680.01,2264161.01,255.230881
533680.01,2264261.01,251.374428
533680.01,2264361.01,249.193123
533680.01,2264461.01,247.121368
533680.01,2264561.01,246.736214
533680.01,2264661.01,247.841583
533680.01,2264761.01,249.621529
533680.01,2264861.01,251.629272
533680.01,2264961.01,254.412056
533680.01,2265061.01,255.532524
533680.01,2265161.01,257.692047
533680.01,2265261.01,260.98468
533680.01,2265361.01,263.87587
533680.01,2265461.01,267.284126
533680.01,2265561.01,268.926559
533680.01,2265661.01,268.222565
533680.01,2265761.01,265.631775
533680.01,2265861.01,264.166595
533680.01,2265961.01,263.224365
533680.01,2266061.01,265.361435
533680.01,2266161.01,267.487366
533680.01,2266261.01,269.190277
533680.01,2266361.01,273.604462
533680.01,2266461.01,276.778748
533680.01,2266561.01,280.886765
533680.01,2266661.01,283.666748
533680.01,2266761.01,287.866562
533680.01,2266861.01,293.226074
533680.01,2266961.01,297.01857
533680.01,2267061.01,300.030701
533680.01,2267161.01,302.112564
533680.01,2267261.01,303.224686
533680.01,2267361.01,304.415253
533680.01,2267461.01,302.220306
533680.01,2267561.01,300.251129
533680.01,2267661.01,293.202103
533680.01,2267761.01,293.407043
533680.01,2267861.01,294.022568
533680.01,2267961.01,293.554428
533680.01,2268061.01,293.199631
533680.01,2268161.01,293.495758
533680.01,2268261.01,293.160553
533680.01,2268361.01,291.935059
533680.01,2268461.01,291.279373
533680.01,2268561.01,291.059998
533680.01,2268661.01,290.08474
533680.01,2268761.01,289.367081
533680.01,2268861.01,289.987976
533680.01,2268961.01,289.641785
533680.01,2269061.01,288.778778
533680.01,2269161.01,288.741631
533680.01,2269261.01,-9999
533680.01,2269361.01,-9999
533780.01,2261061.01,-9999
533780.01,2261161.01,315.380127
533780.01,2261261.01,315.588203
533780.01,2261361.01,317.154541
533780.01,2261461.01,314.595551
533780.01,2261561.01,315.948074
533780.01,2261661.01,317.398254
533780.01,2261761.01,318.165314
533780.01,2261861.01,316.296967
533780.01,2261961.01,314.972115
533780.01,2262061.01,313.824875
533780.01,2262161.01,311.234802
533780.01,2262261.01,307.476318
533780.01,2262361.01,304.814362
533780.01,2262461.01,303.405655
533780.01,2262561.01,302.314117
533780.01,2262661.01,299.420471
533780.01,2262761.01,292.327972
533780.01,2262861.01,287.575241
533780.01,2262961.01,284.030731
533780.01,2263061.01,282.661331
533780.01,2263161.01,281.411469
533780.01,2263261.01,280.071915
533780.01,2263361.01,277.858582
533780.01,2263461.01,275.3797
533780.01,2263561.01,271.723022
533780.01,2263661.01,268.430664
533780.01,2263761.01,266.545044
533780.01,2263861.01,264.353615
533780.01,2263961.01,262.109634
533780.01,2264061.01,258.230682
533780.01,2264161.01,252.903526
533780.01,2264261.01,249.703812
533780.01,2264361.01,248.034458
533780.01,2264461.01,247.434258
533780.01,2264561.01,248.016945
533780.01,2264661.01,248.883682
533780.01,2264761.01,250.478851
533780.01,2264861.01,252.280945
533780.01,2264961.01,253.59473
533780.01,2265061.01,256.138
533780.01,2265161.01,258.872269
533780.01,2265261.01,262.168365
533780.01,2265361.01,265.40097
533780.01,2265461.01,266.354446
533780.01,2265561.01,264.333435
533780.01,2265661.01,262.237984
533780.01,2265761.01,259.508713
533780.01,2265861.01,260.927277
533780.01,2265961.01,261.666107
533780.01,2266061.01,262.6698
533780.01,2266161.01,265.850555
533780.01,2266261.01,269.592117
533780.01,2266361.01,274.230865
533780.01,2266461.01,278.828064
533780.01,2266561.01,282.228302
533780.01,2266661.01,289.464783
533780.01,2266761.01,293.507294
533780.01,2266861.01,296.8479
533780.01,2266961.01,298.846321
533780.01,2267061.01,300.406769
533780.01,2267161.01,301.153214
533780.01,2267261.01,301.688385
533780.01,2267361.01,303.52034
533780.01,2267461.01,304.16394
533780.01,2267561.01,302.669838
533780.01,2267661.01,293.716263
533780.01,2267761.01,292.65094
533780.01,2267861.01,293.455505
533780.01,2267961.01,293.907837
533780.01,2268061.01,294.603882
533780.01,2268161.01,295.544693
533780.01,2268261.01,295.31781
533780.01,2268361.01,295.000519
533780.01,2268461.01,295.134872
533780.01,2268561.01,293.469635
533780.01,2268661.01,292.570053
533780.01,2268761.01,291.456451
533780.01,2268861.01,291.012581
533780.01,2268961.01,290.150635
533780.01,2269061.01,290.097366
533780.01,2269161.01,290.12204
533780.01,2269261.01,-9999
533780.01,2269361.01,-9999
533880.01,2261061.01,-9999
533880.01,2261161.01,313.281677
533880.01,2261261.01,313.531738
533880.01,2261361.01,313.533661
533880.01,2261461.01,312.374718
533880.01,2261561.01,312.985962
533880.01,2261661.01,314.496429
533880.01,2261761.01,313.71109
533880.01,2261861.01,309.564911
533880.01,2261961.01,308.756638
533880.01,2262061.01,307.447296
533880.01,2262161.01,305.819168
533880.01,2262261.01,303.744156
533880.01,2262361.01,302.02243
533880.01,2262461.01,300.940582
533880.01,2262561.01,299.598495
533880.01,2262661.01,294.413757
533880.01,2262761.01,289.70977
533880.01,2262861.01,286.186539
533880.01,2262961.01,283.370331
533880.01,2263061.01,281.875
533880.01,2263161.01,278.912323
533880.01,2263261.01,276.721619
533880.01,2263361.01,274.610123
533880.01,2263461.01,272.374268
533880.01,2263561.01,269.880844
533880.01,2263661.01,268.486435
533880.01,2263761.01,266.233002
533880.01,2263861.01,264.804611
533880.01,2263961.01,261.803406
533880.01,2264061.01,259.116859
533880.01,2264161.01,253.14167
533880.01,2264261.01,249.297661
533880.01,2264361.01,247.855515
533880.01,2264461.01,246.940445
533880.01,2264561.01,247.439476
533880.01,2264661.01,248.706383
533880.01,2264761.01,251.55217
533880.01,2264861.01,254.543007
533880.01,2264961.01,257.199829
533880.01,2265061.01,260.51123
533880.01,2265161.01,262.836197
533880.01,2265261.01,264.5923
533880.01,2265361.01,265.611549
533880.01,2265461.01,265.99202
533880.01,2265561.01,265.140457
533880.01,2265661.01,264.616394
533880.01,2265761.01,265.121552
533880.01,2265861.01,267.322906
533880.01,2265961.01,271.265427
533880.01,2266061.01,274.62973
533880.01,2266161.01,277.183609
533880.01,2266261.01,280.169983
533880.01,2266361.01,282.508209
533880.01,2266461.01,284.628845
533880.01,2266561.01,288.124313
533880.01,2266661.01,291.519997
533880.01,2266761.01,294.715698
533880.01,2266861.01,296.39473
533880.01,2266961.01,298.064636
533880.01,2267061.01,297.570374
533880.01,2267161.01,298.117912
533880.01,2267261.01,299.994598
533880.01,2267361.01,302.777946
533880.01,2267461.01,304.945724
533880.01,2267561.01,304.959534
533880.01,2267661.01,292.994812
533880.01,2267761.01,292.223312
533880.01,2267861.01,294.15947
533880.01,2267961.01,295.818573
533880.01,2268061.01,296.510834
533880.01,2268161.01,296.963516
533880.01,2268261.01,297.389893
533880.01,2268361.01,297.77066
533880.01,2268461.01,298.397957
533880.01,2268561.01,297.013702
533880.01,2268661.01,294.621193
533880.01,2268761.01,294.747253
533880.01,2268861.01,294.133774
533880.01,2268961.01,292.694061
533880.01,2269061.01,292.074196
533880.01,2269161.01,290.47644
533880.01,2269261.01,289.934189
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,315.149414
533980.01,2261161.01,315.400131
533980.01,2261261.01,315.288773
533980.01,2261361.01,312.567688
