"X","Y","H10_Portl (TWT)"
536480.01,2272161.01,258.920319
536480.01,2272261.01,259.065681
536480.01,2272361.01,259.791168
536480.01,2272461.01,262.091278
536480.01,2272561.01,263.141281
536480.01,2272661.01,264.197083
536480.01,2272761.01,264.891663
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,208.123077
536580.01,2261861.01,206.172447
536580.01,2261961.01,201.909187
536580.01,2262061.01,200.522827
536580.01,2262161.01,197.735641
536580.01,2262261.01,194.897324
536580.01,2262361.01,190.999741
536580.01,2262461.01,189.350285
536580.01,2262561.01,187.24472
536580.01,2262661.01,185.166382
536580.01,2262761.01,184.404869
536580.01,2262861.01,182.541138
536580.01,2262961.01,180.516281
536580.01,2263061.01,180.263016
536580.01,2263161.01,178.527405
536580.01,2263261.01,176.991241
536580.01,2263361.01,176.198532
536580.01,2263461.01,176.665726
536580.01,2263561.01,177.239891
536580.01,2263661.01,176.949699
536580.01,2263761.01,174.904301
536580.01,2263861.01,172.588058
536580.01,2263961.01,169.105133
536580.01,2264061.01,165.232307
536580.01,2264161.01,167.472382
536580.01,2264261.01,167.89724
536580.01,2264361.01,164.389687
536580.01,2264461.01,161.685314
536580.01,2264561.01,159.808945
536580.01,2264661.01,159.130173
536580.01,2264761.01,159.002792
536580.01,2264861.01,157.730042
536580.01,2264961.01,160.245255
536580.01,2265061.01,160.974541
536580.01,2265161.01,156.030743
536580.01,2265261.01,155.11467
536580.01,2265361.01,156.267387
536580.01,2265461.01,156.925598
536580.01,2265561.01,157.731384
536580.01,2265661.01,157.67878
536580.01,2265761.01,157.112526
536580.01,2265861.01,159.716751
536580.01,2265961.01,161.949982
536580.01,2266061.01,164.537491
536580.01,2266161.01,166.160866
536580.01,2266261.01,167.816658
536580.01,2266361.01,170.715691
536580.01,2266461.01,178.366943
536580.01,2266561.01,180.850739
536580.01,2266661.01,186.006805
536580.01,2266761.01,188.931137
536580.01,2266861.01,189.267094
536580.01,2266961.01,193.026176
536580.01,2267061.01,195.764889
536580.01,2267161.01,196.272614
536580.01,2267261.01,198.158661
536580.01,2267361.01,200.19397
536580.01,2267461.01,201.205597
536580.01,2267561.01,205.721649
536580.01,2267661.01,211.806503
536580.01,2267761.01,220.724464
536580.01,2267861.01,228.738724
536580.01,2267961.01,233.236122
536580.01,2268061.01,228.482605
536580.01,2268161.01,225.480312
536580.01,2268261.01,227.901115
536580.01,2268361.01,228.705826
536580.01,2268461.01,226.964401
536580.01,2268561.01,226.476486
536580.01,2268661.01,224.57782
536580.01,2268761.01,220.773857
536580.01,2268861.01,218.156502
536580.01,2268961.01,215.323242
536580.01,2269061.01,213.666405
536580.01,2269161.01,214.718338
536580.01,2269261.01,215.760536
536580.01,2269361.01,216.160408
536580.01,2269461.01,217.064098
536580.01,2269561.01,219.098511
536580.01,2269661.01,221.666092
536580.01,2269761.01,224.044952
536580.01,2269861.01,229.59182
536580.01,2269961.01,234.057358
536580.01,2270061.01,234.588161
536580.01,2270161.01,236.705811
536580.01,2270261.01,243.838314
536580.01,2270361.01,255.146988
536580.01,2270461.01,265.321259
536580.01,2270561.01,269.751328
536580.01,2270661.01,272.028915
536580.01,2270761.01,266.04763
536580.01,2270861.01,254.67112
536580.01,2270961.01,243.779823
536580.01,2271061.01,232.391632
536580.01,2271161.01,233.074677
536580.01,2271261.01,233.690742
536580.01,2271361.01,235.306667
536580.01,2271461.01,238.905502
536580.01,2271561.01,241.919682
536580.01,2271661.01,245.429558
536580.01,2271761.01,247.367783
536580.01,2271861.01,247.659424
536580.01,2271961.01,248.810295
536580.01,2272061.01,253.545292
536580.01,2272161.01,257.403839
536580.01,2272261.01,257.442719
536580.01,2272361.01,258.959045
536580.01,2272461.01,261.154587
536580.01,2272561.01,262.675186
536580.01,2272661.01,263.503723
536580.01,2272761.01,264.642609
536580.01,2272861.01,264.937592
536580.01,2272961.01,-9999
536680.01,2261761.01,207.874023
536680.01,2261861.01,207.545837
536680.01,2261961.01,205.143768
536680.01,2262061.01,203.272373
536680.01,2262161.01,200.021194
536680.01,2262261.01,195.187752
536680.01,2262361.01,193.289566
536680.01,2262461.01,190.739189
536680.01,2262561.01,188.825516
536680.01,2262661.01,188.038334
536680.01,2262761.01,185.770653
536680.01,2262861.01,183.693436
536680.01,2262961.01,181.290253
536680.01,2263061.01,180.579102
536680.01,2263161.01,178.81395
536680.01,2263261.01,176.498459
536680.01,2263361.01,176.811222
536680.01,2263461.01,176.816597
536680.01,2263561.01,175.963234
536680.01,2263661.01,174.865097
536680.01,2263761.01,172.282814
536680.01,2263861.01,168.56366
536680.01,2263961.01,165.464764
536680.01,2264061.01,163.336868
536680.01,2264161.01,163.556061
536680.01,2264261.01,165.200775
536680.01,2264361.01,168.193161
536680.01,2264461.01,168.195641
536680.01,2264561.01,167.910843
536680.01,2264661.01,163.657799
536680.01,2264761.01,162.102081
536680.01,2264861.01,157.197441
536680.01,2264961.01,155.999344
536680.01,2265061.01,154.273537
536680.01,2265161.01,152.93042
536680.01,2265261.01,150.871258
536680.01,2265361.01,154.391014
536680.01,2265461.01,155.815411
536680.01,2265561.01,158.0504
536680.01,2265661.01,160.692749
536680.01,2265761.01,164.712967
536680.01,2265861.01,166.605019
536680.01,2265961.01,167.133171
536680.01,2266061.01,167.205338
536680.01,2266161.01,168.473625
536680.01,2266261.01,171.425522
536680.01,2266361.01,174.889587
536680.01,2266461.01,178.748138
536680.01,2266561.01,181.893753
536680.01,2266661.01,185.218597
536680.01,2266761.01,186.679173
536680.01,2266861.01,190.060829
536680.01,2266961.01,194.423904
536680.01,2267061.01,198.354279
536680.01,2267161.01,204.079269
536680.01,2267261.01,205.45409
536680.01,2267361.01,211.179512
536680.01,2267461.01,218.295303
536680.01,2267561.01,216.126862
536680.01,2267661.01,219.217094
536680.01,2267761.01,224.792824
536680.01,2267861.01,230.141541
536680.01,2267961.01,234.11438
536680.01,2268061.01,232.651764
536680.01,2268161.01,226.545853
536680.01,2268261.01,226.554459
536680.01,2268361.01,226.154778
536680.01,2268461.01,224.863289
536680.01,2268561.01,222.520519
536680.01,2268661.01,220.314461
536680.01,2268761.01,219.030296
536680.01,2268861.01,216.434036
536680.01,2268961.01,214.33709
536680.01,2269061.01,213.840698
536680.01,2269161.01,213.822994
536680.01,2269261.01,214.810753
536680.01,2269361.01,214.645691
536680.01,2269461.01,216.715637
536680.01,2269561.01,219.673386
536680.01,2269661.01,222.121243
536680.01,2269761.01,226.443512
536680.01,2269861.01,231.521767
536680.01,2269961.01,234.212128
536680.01,2270061.01,235.726151
536680.01,2270161.01,240.874146
536680.01,2270261.01,249.909988
536680.01,2270361.01,259.23082
536680.01,2270461.01,271.662338
536680.01,2270561.01,275.344879
536680.01,2270661.01,276.068558
536680.01,2270761.01,249.925133
536680.01,2270861.01,233.06897
536680.01,2270961.01,228.913887
536680.01,2271061.01,231.124413
536680.01,2271161.01,234.277363
536680.01,2271261.01,235.003616
536680.01,2271361.01,237.704033
536680.01,2271461.01,240.692245
536680.01,2271561.01,243.583256
536680.01,2271661.01,245.590767
536680.01,2271761.01,247.713737
536680.01,2271861.01,248.228745
536680.01,2271961.01,248.624786
536680.01,2272061.01,250.149658
536680.01,2272161.01,253.815582
536680.01,2272261.01,255.001247
536680.01,2272361.01,258.483261
536680.01,2272461.01,261.479431
536680.01,2272561.01,262.031952
536680.01,2272661.01,262.792145
536680.01,2272761.01,263.557037
536680.01,2272861.01,-9999
536780.01,2261761.01,-9999
536780.01,2261861.01,208.278702
536780.01,2261961.01,206.834732
536780.01,2262061.01,205.748299
536780.01,2262161.01,200.68486
536780.01,2262261.01,196.184464
536780.01,2262361.01,195.146858
536780.01,2262461.01,193.054466
536780.01,2262561.01,190.403618
536780.01,2262661.01,189.217339
536780.01,2262761.01,186.779083
536780.01,2262861.01,184.654503
536780.01,2262961.01,183.425919
536780.01,2263061.01,181.637398
536780.01,2263161.01,180.254807
536780.01,2263261.01,178.362499
536780.01,2263361.01,178.802849
536780.01,2263461.01,174.037552
536780.01,2263561.01,171.144028
536780.01,2263661.01,169.790596
536780.01,2263761.01,167.843613
536780.01,2263861.01,165.93013
536780.01,2263961.01,165.634056
536780.01,2264061.01,164.512405
536780.01,2264161.01,164.523972
536780.01,2264261.01,165.427979
536780.01,2264361.01,169.652126
536780.01,2264461.01,170.10778
536780.01,2264561.01,171.67234
536780.01,2264661.01,169.110359
536780.01,2264761.01,167.294586
536780.01,2264861.01,167.589252
536780.01,2264961.01,163.096619
536780.01,2265061.01,160.167427
536780.01,2265161.01,158.920723
536780.01,2265261.01,159.168106
536780.01,2265361.01,159.740723
536780.01,2265461.01,158.245468
536780.01,2265561.01,160.704796
536780.01,2265661.01,163.087917
536780.01,2265761.01,165.053024
536780.01,2265861.01,169.387779
536780.01,2265961.01,173.251976
536780.01,2266061.01,170.289902
536780.01,2266161.01,174.414722
536780.01,2266261.01,176.992844
536780.01,2266361.01,180.512756
536780.01,2266461.01,187.940674
536780.01,2266561.01,193.102264
536780.01,2266661.01,198.007568
536780.01,2266761.01,204.9809
536780.01,2266861.01,207.538582
536780.01,2266961.01,210.030193
536780.01,2267061.01,213.554214
536780.01,2267161.01,222.149788
536780.01,2267261.01,227.937027
536780.01,2267361.01,229.344849
536780.01,2267461.01,227.362495
536780.01,2267561.01,225.3125
536780.01,2267661.01,224.832077
536780.01,2267761.01,226.539001
536780.01,2267861.01,230.778214
536780.01,2267961.01,234.820145
536780.01,2268061.01,234.928822
536780.01,2268161.01,229.04409
536780.01,2268261.01,227.731655
536780.01,2268361.01,227.807297
536780.01,2268461.01,226.310661
536780.01,2268561.01,222.352501
536780.01,2268661.01,219.970993
536780.01,2268761.01,218.143093
536780.01,2268861.01,213.970657
536780.01,2268961.01,212.19067
536780.01,2269061.01,211.933731
536780.01,2269161.01,212.981163
536780.01,2269261.01,213.693817
536780.01,2269361.01,214.066124
536780.01,2269461.01,216.228065
536780.01,2269561.01,218.97353
536780.01,2269661.01,221.591766
536780.01,2269761.01,226.45269
536780.01,2269861.01,233.514046
536780.01,2269961.01,237.710106
536780.01,2270061.01,242.894772
536780.01,2270161.01,247.915627
536780.01,2270261.01,253.521477
536780.01,2270361.01,263.020813
536780.01,2270461.01,265.302521
536780.01,2270561.01,257.938873
536780.01,2270661.01,242.34557
536780.01,2270761.01,234.74968
536780.01,2270861.01,231.731236
536780.01,2270961.01,234.124023
536780.01,2271061.01,239.66452
536780.01,2271161.01,241.348686
536780.01,2271261.01,241.211227
536780.01,2271361.01,239.36478
536780.01,2271461.01,241.546432
536780.01,2271561.01,244.214012
536780.01,2271661.01,247.028488
536780.01,2271761.01,248.630104
536780.01,2271861.01,249.709618
536780.01,2271961.01,249.211769
536780.01,2272061.01,250.732285
536780.01,2272161.01,251.931618
536780.01,2272261.01,254.120819
536780.01,2272361.01,256.751862
536780.01,2272461.01,259.474335
536780.01,2272561.01,260.843109
536780.01,2272661.01,262.147247
536780.01,2272761.01,-9999
536880.01,2261861.01,207.875488
536880.01,2261961.01,208.662033
536880.01,2262061.01,207.476807
536880.01,2262161.01,202.814529
536880.01,2262261.01,198.127434
536880.01,2262361.01,197.657379
536880.01,2262461.01,195.619026
536880.01,2262561.01,192.321014
536880.01,2262661.01,191.141132
536880.01,2262761.01,188.62149
536880.01,2262861.01,186.564419
536880.01,2262961.01,185.800613
536880.01,2263061.01,183.427773
536880.01,2263161.01,181.712875
536880.01,2263261.01,180.945728
536880.01,2263361.01,177.653717
536880.01,2263461.01,172.625401
536880.01,2263561.01,171.203018
536880.01,2263661.01,170.113342
536880.01,2263761.01,169.934952
536880.01,2263861.01,168.451553
536880.01,2263961.01,168.180035
536880.01,2264061.01,166.879951
536880.01,2264161.01,166.450039
536880.01,2264261.01,167.727554
536880.01,2264361.01,170.683754
536880.01,2264461.01,170.909988
536880.01,2264561.01,169.518436
536880.01,2264661.01,167.913361
536880.01,2264761.01,166.436684
536880.01,2264861.01,166.389709
536880.01,2264961.01,165.721573
536880.01,2265061.01,166.152023
536880.01,2265161.01,166.777832
536880.01,2265261.01,168.652622
536880.01,2265361.01,169.003349
536880.01,2265461.01,166.849369
536880.01,2265561.01,167.723663
536880.01,2265661.01,169.319481
536880.01,2265761.01,172.261047
536880.01,2265861.01,177.273605
536880.01,2265961.01,182.758148
536880.01,2266061.01,181.415363
536880.01,2266161.01,186.174973
536880.01,2266261.01,187.969254
536880.01,2266361.01,198.136482
536880.01,2266461.01,202.699104
536880.01,2266561.01,207.902348
536880.01,2266661.01,211.583138
536880.01,2266761.01,212.67907
536880.01,2266861.01,214.881073
536880.01,2266961.01,218.121559
536880.01,2267061.01,219.792664
536880.01,2267161.01,221.996807
536880.01,2267261.01,223.308212
536880.01,2267361.01,224.707214
536880.01,2267461.01,223.39386
536880.01,2267561.01,223.888565
536880.01,2267661.01,224.612251
536880.01,2267761.01,226.15451
536880.01,2267861.01,231.422966
536880.01,2267961.01,237.656082
536880.01,2268061.01,240.330345
536880.01,2268161.01,230.364975
536880.01,2268261.01,228.77166
536880.01,2268361.01,228.584373
536880.01,2268461.01,224.562836
536880.01,2268561.01,222.282852
536880.01,2268661.01,221.140549
536880.01,2268761.01,218.739517
536880.01,2268861.01,213.733849
536880.01,2268961.01,209.793968
536880.01,2269061.01,209.835159
536880.01,2269161.01,211.243336
536880.01,2269261.01,213.07869
536880.01,2269361.01,214.277679
536880.01,2269461.01,215.582062
536880.01,2269561.01,218.296753
536880.01,2269661.01,220.342758
536880.01,2269761.01,225.847107
536880.01,2269861.01,232.886696
536880.01,2269961.01,238.689629
536880.01,2270061.01,245.301514
536880.01,2270161.01,249.028419
536880.01,2270261.01,240.458717
536880.01,2270361.01,234.886108
536880.01,2270461.01,233.936108
536880.01,2270561.01,233.898163
536880.01,2270661.01,232.282005
536880.01,2270761.01,234.675766
536880.01,2270861.01,236.724037
536880.01,2270961.01,241.552261
536880.01,2271061.01,247.233273
536880.01,2271161.01,246.295624
536880.01,2271261.01,244.395142
536880.01,2271361.01,242.998367
536880.01,2271461.01,241.834152
536880.01,2271561.01,246.219448
536880.01,2271661.01,248.269569
536880.01,2271761.01,249.414009
536880.01,2271861.01,248.921097
536880.01,2271961.01,249.026306
536880.01,2272061.01,251.370544
536880.01,2272161.01,251.949665
536880.01,2272261.01,253.580307
536880.01,2272361.01,255.925697
536880.01,2272461.01,257.283417
536880.01,2272561.01,-9999
536880.01,2272661.01,-9999
536980.01,2261961.01,210.662857
536980.01,2262061.01,211.580231
536980.01,2262161.01,205.811119
536980.01,2262261.01,201.45108
536980.01,2262361.01,199.974037
536980.01,2262461.01,196.362213
536980.01,2262561.01,193.718964
536980.01,2262661.01,192.46106
536980.01,2262761.01,190.949524
536980.01,2262861.01,189.303322
536980.01,2262961.01,188.23674
536980.01,2263061.01,185.276096
536980.01,2263161.01,181.206032
536980.01,2263261.01,179.825882
536980.01,2263361.01,176.835266
536980.01,2263461.01,174.772728
536980.01,2263561.01,174.104691
536980.01,2263661.01,172.188297
536980.01,2263761.01,171.0308
536980.01,2263861.01,171.288643
536980.01,2263961.01,170.27121
536980.01,2264061.01,168.806816
536980.01,2264161.01,168.308823
536980.01,2264261.01,167.409012
536980.01,2264361.01,170.649242
536980.01,2264461.01,170.94516
536980.01,2264561.01,170.592857
536980.01,2264661.01,170.285263
536980.01,2264761.01,168.105843
536980.01,2264861.01,169.417526
536980.01,2264961.01,169.02364
536980.01,2265061.01,168.390694
536980.01,2265161.01,169.631165
536980.01,2265261.01,169.60582
536980.01,2265361.01,170.765579
536980.01,2265461.01,172.341702
536980.01,2265561.01,171.641121
536980.01,2265661.01,174.420887
536980.01,2265761.01,176.838654
536980.01,2265861.01,179.581284
536980.01,2265961.01,185.032043
536980.01,2266061.01,188.028214
536980.01,2266161.01,188.98114
536980.01,2266261.01,193.061787
536980.01,2266361.01,197.334869
536980.01,2266461.01,200.535187
536980.01,2266561.01,207.103317
536980.01,2266661.01,211.601433
536980.01,2266761.01,212.796391
536980.01,2266861.01,213.766228
536980.01,2266961.01,215.363075
536980.01,2267061.01,216.177155
536980.01,2267161.01,217.488312
536980.01,2267261.01,218.209641
536980.01,2267361.01,217.676632
536980.01,2267461.01,218.611191
536980.01,2267561.01,221.100292
536980.01,2267661.01,223.294395
536980.01,2267761.01,225.176498
536980.01,2267861.01,231.183578
536980.01,2267961.01,239.389534
536980.01,2268061.01,245.99749
536980.01,2268161.01,233.765373
536980.01,2268261.01,231.206287
536980.01,2268361.01,228.932541
536980.01,2268461.01,224.09716
536980.01,2268561.01,221.998077
536980.01,2268661.01,220.346928
536980.01,2268761.01,216.774529
536980.01,2268861.01,213.091881
536980.01,2268961.01,211.12413
536980.01,2269061.01,209.270554
536980.01,2269161.01,209.942123
536980.01,2269261.01,209.667023
536980.01,2269361.01,210.698383
536980.01,2269461.01,213.186157
536980.01,2269561.01,216.2281
536980.01,2269661.01,219.085175
536980.01,2269761.01,225.292213
536980.01,2269861.01,236.122223
536980.01,2269961.01,240.852543
536980.01,2270061.01,240.990013
536980.01,2270161.01,235.522358
536980.01,2270261.01,230.165009
536980.01,2270361.01,231.511742
536980.01,2270461.01,233.338074
536980.01,2270561.01,233.79715
536980.01,2270661.01,233.05254
