"X","Y","H40_Batho (TWT)"
533480.01,2262461.01,639.457153
533480.01,2262561.01,638.263428
533480.01,2262661.01,635.648315
533480.01,2262761.01,634.081543
533480.01,2262861.01,630.200531
533480.01,2262961.01,627.512009
533480.01,2263061.01,623.613617
533480.01,2263161.01,621.237793
533480.01,2263261.01,618.12085
533480.01,2263361.01,615.167328
533480.01,2263461.01,612.83078
533480.01,2263561.01,609.604202
533480.01,2263661.01,605.651215
533480.01,2263761.01,602.251007
533480.01,2263861.01,597.378967
533480.01,2263961.01,591.508759
533480.01,2264061.01,584.846436
533480.01,2264161.01,576.497131
533480.01,2264261.01,573.533951
533480.01,2264361.01,572.44516
533480.01,2264461.01,571.792633
533480.01,2264561.01,571.300293
533480.01,2264661.01,570.558624
533480.01,2264761.01,570.472565
533480.01,2264861.01,571.881805
533480.01,2264961.01,573.906311
533480.01,2265061.01,574.604889
533480.01,2265161.01,574.796021
533480.01,2265261.01,575.392212
533480.01,2265361.01,576.122162
533480.01,2265461.01,577.057434
533480.01,2265561.01,577.868744
533480.01,2265661.01,579.989197
533480.01,2265761.01,580.681274
533480.01,2265861.01,582.07959
533480.01,2265961.01,582.021484
533480.01,2266061.01,582.276245
533480.01,2266161.01,583.937683
533480.01,2266261.01,586.72348
533480.01,2266361.01,587.731812
533480.01,2266461.01,592.18634
533480.01,2266561.01,597.704468
533480.01,2266661.01,599.760559
533480.01,2266761.01,602.505554
533480.01,2266861.01,604.139709
533480.01,2266961.01,604.384155
533480.01,2267061.01,601.505066
533480.01,2267161.01,593.077087
533480.01,2267261.01,594.86644
533480.01,2267361.01,600.831177
533480.01,2267461.01,605.467789
533480.01,2267561.01,609.407318
533480.01,2267661.01,611.110931
533480.01,2267761.01,612.667175
533480.01,2267861.01,613.925049
533480.01,2267961.01,613.382507
533480.01,2268061.01,612.448669
533480.01,2268161.01,613.247925
533480.01,2268261.01,613.650696
533480.01,2268361.01,614.154114
533480.01,2268461.01,614.324768
533480.01,2268561.01,614.503998
533480.01,2268661.01,613.886841
533480.01,2268761.01,611.677032
533480.01,2268861.01,610.096008
533480.01,2268961.01,607.603302
533480.01,2269061.01,605.389923
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,646.058594
533580.01,2261261.01,646.220856
533580.01,2261361.01,645.197723
533580.01,2261461.01,642.97345
533580.01,2261561.01,642.543304
533580.01,2261661.01,644.067688
533580.01,2261761.01,644.503357
533580.01,2261861.01,643.42691
533580.01,2261961.01,641.504242
533580.01,2262061.01,641.047638
533580.01,2262161.01,638.363098
533580.01,2262261.01,637.338135
533580.01,2262361.01,636.87738
533580.01,2262461.01,636.924042
533580.01,2262561.01,635.894684
533580.01,2262661.01,633.738846
533580.01,2262761.01,629.864227
533580.01,2262861.01,626.990479
533580.01,2262961.01,624.829895
533580.01,2263061.01,622.383301
533580.01,2263161.01,619.95282
533580.01,2263261.01,614.54425
533580.01,2263361.01,611.792953
533580.01,2263461.01,609.286072
533580.01,2263561.01,605.757324
533580.01,2263661.01,601.475952
533580.01,2263761.01,597.89563
533580.01,2263861.01,592.711975
533580.01,2263961.01,585.967148
533580.01,2264061.01,580.599548
533580.01,2264161.01,575.217133
533580.01,2264261.01,572.526001
533580.01,2264361.01,571.606445
533580.01,2264461.01,571.002319
533580.01,2264561.01,570.16095
533580.01,2264661.01,569.759003
533580.01,2264761.01,570.608704
533580.01,2264861.01,572.59964
533580.01,2264961.01,573.693176
533580.01,2265061.01,573.868073
533580.01,2265161.01,574.833618
533580.01,2265261.01,575.123016
533580.01,2265361.01,574.760132
533580.01,2265461.01,575.241333
533580.01,2265561.01,576.288025
533580.01,2265661.01,577.100998
533580.01,2265761.01,579.830048
533580.01,2265861.01,580.090576
533580.01,2265961.01,579.469604
533580.01,2266061.01,580.093079
533580.01,2266161.01,581.350586
533580.01,2266261.01,583.143799
533580.01,2266361.01,584.917587
533580.01,2266461.01,589.210968
533580.01,2266561.01,594.825333
533580.01,2266661.01,597.134888
533580.01,2266761.01,601.138336
533580.01,2266861.01,603.830566
533580.01,2266961.01,603.839401
533580.01,2267061.01,601.995789
533580.01,2267161.01,595.531647
533580.01,2267261.01,595.744415
533580.01,2267361.01,600.757874
533580.01,2267461.01,605.620758
533580.01,2267561.01,606.187561
533580.01,2267661.01,607.265076
533580.01,2267761.01,608.74234
533580.01,2267861.01,609.322754
533580.01,2267961.01,610.685669
533580.01,2268061.01,611.882538
533580.01,2268161.01,612.656372
533580.01,2268261.01,613.113144
533580.01,2268361.01,614.10025
533580.01,2268461.01,614.685608
533580.01,2268561.01,614.553375
533580.01,2268661.01,613.918823
533580.01,2268761.01,611.518982
533580.01,2268861.01,609.499359
533580.01,2268961.01,606.033112
533580.01,2269061.01,603.921387
533580.01,2269161.01,-9999
533580.01,2269261.01,-9999
533680.01,2261061.01,-9999
533680.01,2261161.01,643.265823
533680.01,2261261.01,643.611145
533680.01,2261361.01,642.991974
533680.01,2261461.01,641.746155
533680.01,2261561.01,641.642014
533680.01,2261661.01,642.39566
533680.01,2261761.01,641.212708
533680.01,2261861.01,639.554871
533680.01,2261961.01,638.81723
533680.01,2262061.01,637.706055
533680.01,2262161.01,635.291504
533680.01,2262261.01,634.459991
533680.01,2262361.01,634.024231
533680.01,2262461.01,632.874908
533680.01,2262561.01,631.610596
533680.01,2262661.01,628.867828
533680.01,2262761.01,626.131805
533680.01,2262861.01,623.313095
533680.01,2262961.01,621.368195
533680.01,2263061.01,618.863785
533680.01,2263161.01,616.220825
533680.01,2263261.01,613.019867
533680.01,2263361.01,610.066406
533680.01,2263461.01,607.349625
533680.01,2263561.01,604.066406
533680.01,2263661.01,597.119385
533680.01,2263761.01,593.349976
533680.01,2263861.01,588.192932
533680.01,2263961.01,581.615417
533680.01,2264061.01,577.682251
533680.01,2264161.01,574.216644
533680.01,2264261.01,572.68219
533680.01,2264361.01,571.956482
533680.01,2264461.01,570.893677
533680.01,2264561.01,569.806213
533680.01,2264661.01,569.745331
533680.01,2264761.01,571.056107
533680.01,2264861.01,572.638123
533680.01,2264961.01,573.68399
533680.01,2265061.01,574.448242
533680.01,2265161.01,574.95282
533680.01,2265261.01,574.08725
533680.01,2265361.01,573.225067
533680.01,2265461.01,572.817352
533680.01,2265561.01,573.445953
533680.01,2265661.01,574.650574
533680.01,2265761.01,578.309998
533680.01,2265861.01,579.168121
533680.01,2265961.01,578.863342
533680.01,2266061.01,578.701797
533680.01,2266161.01,579.894653
533680.01,2266261.01,579.670166
533680.01,2266361.01,582.227631
533680.01,2266461.01,586.477722
533680.01,2266561.01,591.826263
533680.01,2266661.01,594.161835
533680.01,2266761.01,599.059082
533680.01,2266861.01,601.840729
533680.01,2266961.01,602.439789
533680.01,2267061.01,603.141541
533680.01,2267161.01,599.050995
533680.01,2267261.01,595.816986
533680.01,2267361.01,597.977127
533680.01,2267461.01,603.272369
533680.01,2267561.01,603.72821
533680.01,2267661.01,605.239929
533680.01,2267761.01,607.355835
533680.01,2267861.01,608.365952
533680.01,2267961.01,609.661804
533680.01,2268061.01,610.953232
533680.01,2268161.01,611.530212
533680.01,2268261.01,612.716003
533680.01,2268361.01,613.930298
533680.01,2268461.01,614.480316
533680.01,2268561.01,614.266174
533680.01,2268661.01,613.693451
533680.01,2268761.01,612.050598
533680.01,2268861.01,610.881165
533680.01,2268961.01,609.321442
533680.01,2269061.01,607.120667
533680.01,2269161.01,606.181839
533680.01,2269261.01,-9999
533680.01,2269361.01,-9999
533780.01,2261061.01,-9999
533780.01,2261161.01,642.023743
533780.01,2261261.01,642.553802
533780.01,2261361.01,641.66156
533780.01,2261461.01,639.395447
533780.01,2261561.01,639.620667
533780.01,2261661.01,639.631287
533780.01,2261761.01,637.448639
533780.01,2261861.01,635.391937
533780.01,2261961.01,633.913513
533780.01,2262061.01,632.318573
533780.01,2262161.01,630.398529
533780.01,2262261.01,630.436096
533780.01,2262361.01,630.694916
533780.01,2262461.01,628.760773
533780.01,2262561.01,628.317322
533780.01,2262661.01,626.543732
533780.01,2262761.01,622.629517
533780.01,2262861.01,620.920074
533780.01,2262961.01,617.991394
533780.01,2263061.01,615.307465
533780.01,2263161.01,612.475983
533780.01,2263261.01,609.181076
533780.01,2263361.01,605.507019
533780.01,2263461.01,602.153656
533780.01,2263561.01,598.670898
533780.01,2263661.01,595.165039
533780.01,2263761.01,591.742401
533780.01,2263861.01,587.06813
533780.01,2263961.01,581.402802
533780.01,2264061.01,576.371887
533780.01,2264161.01,573.302795
533780.01,2264261.01,570.480408
533780.01,2264361.01,566.91748
533780.01,2264461.01,564.858551
533780.01,2264561.01,566.399231
533780.01,2264661.01,566.384399
533780.01,2264761.01,567.484894
533780.01,2264861.01,569.496338
533780.01,2264961.01,567.827515
533780.01,2265061.01,573.356354
533780.01,2265161.01,575.580261
533780.01,2265261.01,574.720551
533780.01,2265361.01,572.758667
533780.01,2265461.01,571.661133
533780.01,2265561.01,572.675659
533780.01,2265661.01,573.43602
533780.01,2265761.01,575.328491
533780.01,2265861.01,577.007065
533780.01,2265961.01,577.044617
533780.01,2266061.01,576.943634
533780.01,2266161.01,576.98877
533780.01,2266261.01,577.848541
533780.01,2266361.01,580.795044
533780.01,2266461.01,584.71611
533780.01,2266561.01,587.80365
533780.01,2266661.01,593.555603
533780.01,2266761.01,598.905609
533780.01,2266861.01,602.335937
533780.01,2266961.01,606.156647
533780.01,2267061.01,607.146637
533780.01,2267161.01,602.765762
533780.01,2267261.01,597.867615
533780.01,2267361.01,595.694855
533780.01,2267461.01,600.942017
533780.01,2267561.01,602.236496
533780.01,2267661.01,604.183655
533780.01,2267761.01,606.433609
533780.01,2267861.01,607.577087
533780.01,2267961.01,610.13385
533780.01,2268061.01,611.62146
533780.01,2268161.01,612.739044
533780.01,2268261.01,613.501923
533780.01,2268361.01,613.709229
533780.01,2268461.01,614.096222
533780.01,2268561.01,614.120789
533780.01,2268661.01,613.770142
533780.01,2268761.01,612.698669
533780.01,2268861.01,612.302094
533780.01,2268961.01,610.618408
533780.01,2269061.01,608.435776
533780.01,2269161.01,607.274231
533780.01,2269261.01,-9999
533780.01,2269361.01,-9999
533880.01,2261061.01,-9999
533880.01,2261161.01,641.12616
533880.01,2261261.01,641.196899
533880.01,2261361.01,639.989929
533880.01,2261461.01,638.71788
533880.01,2261561.01,638.745026
533880.01,2261661.01,638.357635
533880.01,2261761.01,636.687256
533880.01,2261861.01,631.99884
533880.01,2261961.01,629.309448
533880.01,2262061.01,626.860474
533880.01,2262161.01,625.760345
533880.01,2262261.01,625.496429
533880.01,2262361.01,625.083572
533880.01,2262461.01,623.873535
533880.01,2262561.01,623.313843
533880.01,2262661.01,622.531494
533880.01,2262761.01,621.246811
533880.01,2262861.01,619.69986
533880.01,2262961.01,616.611374
533880.01,2263061.01,614.249939
533880.01,2263161.01,609.541809
533880.01,2263261.01,605.464813
533880.01,2263361.01,602.31958
533880.01,2263461.01,597.443573
533880.01,2263561.01,593.242737
533880.01,2263661.01,590.571198
533880.01,2263761.01,588.315002
533880.01,2263861.01,584.221008
533880.01,2263961.01,579.137451
533880.01,2264061.01,575.79686
533880.01,2264161.01,571.29007
533880.01,2264261.01,566.85199
533880.01,2264361.01,564.446533
533880.01,2264461.01,560.488831
533880.01,2264561.01,560.217804
533880.01,2264661.01,558.073212
533880.01,2264761.01,552.029129
533880.01,2264861.01,548.911316
533880.01,2264961.01,547.363739
533880.01,2265061.01,548.526611
533880.01,2265161.01,555.935211
533880.01,2265261.01,556.350922
533880.01,2265361.01,568.219437
533880.01,2265461.01,570.666473
533880.01,2265561.01,572.738541
533880.01,2265661.01,573.575623
533880.01,2265761.01,573.200195
533880.01,2265861.01,574.58313
533880.01,2265961.01,575.108643
533880.01,2266061.01,575.32283
533880.01,2266161.01,576.273224
533880.01,2266261.01,577.406921
533880.01,2266361.01,580.892273
533880.01,2266461.01,585.554932
533880.01,2266561.01,588.910736
533880.01,2266661.01,594.604935
533880.01,2266761.01,601.093964
533880.01,2266861.01,604.798004
533880.01,2266961.01,607.928162
533880.01,2267061.01,608.468811
533880.01,2267161.01,606.944351
533880.01,2267261.01,600.318359
533880.01,2267361.01,593.472656
533880.01,2267461.01,598.047516
533880.01,2267561.01,600.100433
533880.01,2267661.01,604.597229
533880.01,2267761.01,607.326874
533880.01,2267861.01,609.97998
533880.01,2267961.01,612.087631
533880.01,2268061.01,613.207886
533880.01,2268161.01,614.062714
533880.01,2268261.01,614.368103
533880.01,2268361.01,614.792664
533880.01,2268461.01,614.64978
533880.01,2268561.01,614.261047
533880.01,2268661.01,613.522919
533880.01,2268761.01,613.347595
533880.01,2268861.01,613.259705
533880.01,2268961.01,611.929626
533880.01,2269061.01,611.121384
533880.01,2269161.01,609.085999
533880.01,2269261.01,607.617432
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,637.167114
533980.01,2261161.01,637.387207
533980.01,2261261.01,637.947144
533980.01,2261361.01,636.702423
533980.01,2261461.01,636.615387
533980.01,2261561.01,638.245667
533980.01,2261661.01,636.920105
533980.01,2261761.01,635.405182
533980.01,2261861.01,632.071503
533980.01,2261961.01,628.023407
533980.01,2262061.01,624.077637
533980.01,2262161.01,621.862976
533980.01,2262261.01,615.136414
533980.01,2262361.01,615.386353
533980.01,2262461.01,611.779266
533980.01,2262561.01,613.070999
533980.01,2262661.01,615.002869
533980.01,2262761.01,613.332092
533980.01,2262861.01,614.228821
533980.01,2262961.01,613.427185
533980.01,2263061.01,611.61972
533980.01,2263161.01,609.345093
533980.01,2263261.01,605.283569
533980.01,2263361.01,602.041718
533980.01,2263461.01,596.326294
533980.01,2263561.01,591.090149
533980.01,2263661.01,589.756592
533980.01,2263761.01,587.702087
533980.01,2263861.01,584.854553
533980.01,2263961.01,581.949829
533980.01,2264061.01,576.75708
533980.01,2264161.01,572.79248
533980.01,2264261.01,567.767242
533980.01,2264361.01,564.481812
533980.01,2264461.01,559.730698
533980.01,2264561.01,555.058899
533980.01,2264661.01,548.683441
533980.01,2264761.01,546.624023
533980.01,2264861.01,545.287659
533980.01,2264961.01,544.62178
533980.01,2265061.01,544.656158
533980.01,2265161.01,543.679321
533980.01,2265261.01,541.892395
533980.01,2265361.01,541.955841
533980.01,2265461.01,553.776123
533980.01,2265561.01,557.227524
533980.01,2265661.01,569.233246
533980.01,2265761.01,571.307983
533980.01,2265861.01,570.24054
533980.01,2265961.01,572.604462
533980.01,2266061.01,573.705017
533980.01,2266161.01,575.259705
533980.01,2266261.01,577.585037
533980.01,2266361.01,582.256683
533980.01,2266461.01,587.934097
533980.01,2266561.01,591.633423
533980.01,2266661.01,596.591156
533980.01,2266761.01,602.297302
533980.01,2266861.01,604.617783
533980.01,2266961.01,607.186523
533980.01,2267061.01,608.797302
533980.01,2267161.01,608.651123
533980.01,2267261.01,605.735291
533980.01,2267361.01,591.425659
533980.01,2267461.01,591.161713
533980.01,2267561.01,600.25975
533980.01,2267661.01,607.63974
533980.01,2267761.01,612.202209
533980.01,2267861.01,614.071594
533980.01,2267961.01,614.734344
533980.01,2268061.01,615.531982
533980.01,2268161.01,615.766022
533980.01,2268261.01,615.566467
533980.01,2268361.01,615.132217
533980.01,2268461.01,614.981384
533980.01,2268561.01,614.577454
533980.01,2268661.01,614.152283
533980.01,2268761.01,615.590057
533980.01,2268861.01,614.937531
533980.01,2268961.01,613.370392
533980.01,2269061.01,612.279907
533980.01,2269161.01,610.611389
533980.01,2269261.01,609.016296
533980.01,2269361.01,608.801636
533980.01,2269461.01,-9999
534080.01,2260961.01,-9999
534080.01,2261061.01,634.831421
534080.01,2261161.01,634.817596
534080.01,2261261.01,635.140869
534080.01,2261361.01,634.046936
534080.01,2261461.01,629.185532
534080.01,2261561.01,633.635651
534080.01,2261661.01,631.610901
534080.01,2261761.01,624.762451
534080.01,2261861.01,619.087006
534080.01,2261961.01,614.2099
534080.01,2262061.01,611.150665
534080.01,2262161.01,609.410248
534080.01,2262261.01,608.033447
534080.01,2262361.01,605.291565
534080.01,2262461.01,604.282715
534080.01,2262561.01,604.950195
534080.01,2262661.01,605.202744
534080.01,2262761.01,606.545944
534080.01,2262861.01,607.585999
534080.01,2262961.01,607.900467
534080.01,2263061.01,607.147583
534080.01,2263161.01,606.803192
534080.01,2263261.01,605.117249
534080.01,2263361.01,601.954529
534080.01,2263461.01,595.070953
534080.01,2263561.01,590.158691
534080.01,2263661.01,584.81488
534080.01,2263761.01,580.200226
534080.01,2263861.01,578.27301
534080.01,2263961.01,570.505783
534080.01,2264061.01,556.479782
534080.01,2264161.01,553.984436
534080.01,2264261.01,547.67276
534080.01,2264361.01,543.330688
534080.01,2264461.01,540.498993
534080.01,2264561.01,540.589905
534080.01,2264661.01,541.364136
534080.01,2264761.01,543.455933
534080.01,2264861.01,543.737701
534080.01,2264961.01,542.986023
534080.01,2265061.01,543.160828
534080.01,2265161.01,543.041504
534080.01,2265261.01,541.150696
534080.01,2265361.01,540.429062
534080.01,2265461.01,542.392792
534080.01,2265561.01,543.936249
534080.01,2265661.01,547.397461
534080.01,2265761.01,556.555847
534080.01,2265861.01,558.262939
534080.01,2265961.01,565.201294
534080.01,2266061.01,569.914825
