"X","Y","H70_Arg_Lev (TWT)"
531980.01,2262361.01,759.604767
531980.01,2262461.01,758.33923
531980.01,2262561.01,761.773945
531980.01,2262661.01,763.025078
531980.01,2262761.01,746.185493
531980.01,2262861.01,754.951085
531980.01,2262961.01,746.55537
531980.01,2263061.01,755.881082
531980.01,2263161.01,739.390114
531980.01,2263261.01,753.099918
531980.01,2263361.01,739.177082
531980.01,2263461.01,734.830972
531980.01,2263561.01,735.604251
531980.01,2263661.01,733.064851
531980.01,2263761.01,728.393511
531980.01,2263861.01,727.996497
531980.01,2263961.01,724.071889
531980.01,2264061.01,724.307637
531980.01,2264161.01,722.523278
531980.01,2264261.01,722.66705
531980.01,2264361.01,721.437129
531980.01,2264461.01,720.249257
531980.01,2264561.01,713.475832
531980.01,2264661.01,712.925458
531980.01,2264761.01,711.233158
531980.01,2264861.01,711.652873
531980.01,2264961.01,709.396864
531980.01,2265061.01,707.347173
531980.01,2265161.01,706.659544
531980.01,2265261.01,704.095653
531980.01,2265361.01,702.924893
531980.01,2265461.01,702.071888
531980.01,2265561.01,701.656103
531980.01,2265661.01,705.558755
531980.01,2265761.01,707.976813
531980.01,2265861.01,716.50211
531980.01,2265961.01,724.15531
531980.01,2266061.01,727.448636
531980.01,2266161.01,732.781435
531980.01,2266261.01,736.842225
531980.01,2266361.01,724.18551
531980.01,2266461.01,709.758186
531980.01,2266561.01,710.140358
531980.01,2266661.01,713.350791
531980.01,2266761.01,716.581205
531980.01,2266861.01,720.005211
531980.01,2266961.01,721.809929
531980.01,2267061.01,724.707428
531980.01,2267161.01,725.09446
531980.01,2267261.01,725.933785
531980.01,2267361.01,725.876425
531980.01,2267461.01,724.472737
531980.01,2267561.01,722.115456
531980.01,2267661.01,721.336409
531980.01,2267761.01,719.727318
531980.01,2267861.01,717.283338
531980.01,2267961.01,716.103745
531980.01,2268061.01,714.565823
531980.01,2268161.01,713.580684
531980.01,2268261.01,712.429288
531980.01,2268361.01,711.823342
531980.01,2268461.01,712.178103
532080.01,2262261.01,770.607304
532080.01,2262361.01,772.556334
532080.01,2262461.01,769.631483
532080.01,2262561.01,769.198011
532080.01,2262661.01,768.606102
532080.01,2262761.01,766.707069
532080.01,2262861.01,767.921962
532080.01,2262961.01,768.222891
532080.01,2263061.01,767.376688
532080.01,2263161.01,766.002959
532080.01,2263261.01,763.372759
532080.01,2263361.01,760.406535
532080.01,2263461.01,748.484941
532080.01,2263561.01,743.975804
532080.01,2263661.01,746.227972
532080.01,2263761.01,736.194308
532080.01,2263861.01,741.601572
532080.01,2263961.01,737.501911
532080.01,2264061.01,727.223445
532080.01,2264161.01,737.102463
532080.01,2264261.01,730.129198
532080.01,2264361.01,730.606676
532080.01,2264461.01,731.732765
532080.01,2264561.01,724.323926
532080.01,2264661.01,719.317321
532080.01,2264761.01,714.37005
532080.01,2264861.01,713.125955
532080.01,2264961.01,708.666061
532080.01,2265061.01,708.171887
532080.01,2265161.01,705.489014
532080.01,2265261.01,704.928797
532080.01,2265361.01,701.565333
532080.01,2265461.01,701.728197
532080.01,2265561.01,700.854959
532080.01,2265661.01,702.209476
532080.01,2265761.01,704.870738
532080.01,2265861.01,711.008172
532080.01,2265961.01,720.465704
532080.01,2266061.01,723.386833
532080.01,2266161.01,729.538963
532080.01,2266261.01,732.895894
532080.01,2266361.01,733.814619
532080.01,2266461.01,707.167542
532080.01,2266561.01,709.875984
532080.01,2266661.01,710.921165
532080.01,2266761.01,714.39501
532080.01,2266861.01,720.774654
532080.01,2266961.01,721.636263
532080.01,2267061.01,724.423563
532080.01,2267161.01,724.798548
532080.01,2267261.01,726.411328
532080.01,2267361.01,726.097976
532080.01,2267461.01,724.780135
532080.01,2267561.01,722.306115
532080.01,2267661.01,721.980922
532080.01,2267761.01,720.921077
532080.01,2267861.01,717.601915
532080.01,2267961.01,716.615007
532080.01,2268061.01,715.37262
532080.01,2268161.01,714.542577
532080.01,2268261.01,714.160738
532080.01,2268361.01,712.966929
532080.01,2268461.01,712.544855
532180.01,2262161.01,774.640082
532180.01,2262261.01,774.913241
532180.01,2262361.01,772.335814
532180.01,2262461.01,769.240827
532180.01,2262561.01,768.635594
532180.01,2262661.01,768.570976
532180.01,2262761.01,767.544997
532180.01,2262861.01,764.707539
532180.01,2262961.01,764.25726
532180.01,2263061.01,764.902607
532180.01,2263161.01,763.524978
532180.01,2263261.01,761.887617
532180.01,2263361.01,759.355573
532180.01,2263461.01,756.933402
532180.01,2263561.01,752.091532
532180.01,2263661.01,750.020423
532180.01,2263761.01,746.746474
532180.01,2263861.01,744.61202
532180.01,2263961.01,742.629481
532180.01,2264061.01,735.817505
532180.01,2264161.01,734.065793
532180.01,2264261.01,732.357959
532180.01,2264361.01,728.023885
532180.01,2264461.01,730.094436
532180.01,2264561.01,725.173368
532180.01,2264661.01,717.076565
532180.01,2264761.01,712.847421
532180.01,2264861.01,709.529866
532180.01,2264961.01,707.113349
532180.01,2265061.01,708.544034
532180.01,2265161.01,705.987497
532180.01,2265261.01,704.551122
532180.01,2265361.01,702.16132
532180.01,2265461.01,701.098183
532180.01,2265561.01,700.820185
532180.01,2265661.01,701.220201
532180.01,2265761.01,702.792853
532180.01,2265861.01,708.285735
532180.01,2265961.01,715.481754
532180.01,2266061.01,719.506798
532180.01,2266161.01,725.117594
532180.01,2266261.01,729.743834
532180.01,2266361.01,730.224472
532180.01,2266461.01,705.275249
532180.01,2266561.01,705.873924
532180.01,2266661.01,713.062662
532180.01,2266761.01,713.501138
532180.01,2266861.01,717.256621
532180.01,2266961.01,718.221111
532180.01,2267061.01,722.663033
532180.01,2267161.01,724.403793
532180.01,2267261.01,726.137204
532180.01,2267361.01,725.996622
532180.01,2267461.01,724.557937
532180.01,2267561.01,723.051314
532180.01,2267661.01,722.267688
532180.01,2267761.01,721.127006
532180.01,2267861.01,718.11026
532180.01,2267961.01,717.069942
532180.01,2268061.01,716.374269
532180.01,2268161.01,715.196413
532180.01,2268261.01,715.402574
532180.01,2268361.01,713.6752
532180.01,2268461.01,712.877295
532180.01,2268561.01,712.857856
532280.01,2262061.01,774.112941
532280.01,2262161.01,774.420055
532280.01,2262261.01,775.260396
532280.01,2262361.01,769.832937
532280.01,2262461.01,767.314046
532280.01,2262561.01,765.890654
532280.01,2262661.01,764.256999
532280.01,2262761.01,766.575269
532280.01,2262861.01,762.814893
532280.01,2262961.01,763.194992
532280.01,2263061.01,762.155813
532280.01,2263161.01,758.939596
532280.01,2263261.01,758.125563
532280.01,2263361.01,753.716697
532280.01,2263461.01,753.202258
532280.01,2263561.01,746.279716
532280.01,2263661.01,745.567453
532280.01,2263761.01,740.792456
532280.01,2263861.01,736.721592
532280.01,2263961.01,736.686142
532280.01,2264061.01,730.77329
532280.01,2264161.01,729.842938
532280.01,2264261.01,729.502326
532280.01,2264361.01,728.375408
532280.01,2264461.01,724.048315
532280.01,2264561.01,721.117987
532280.01,2264661.01,715.115138
532280.01,2264761.01,712.66734
532280.01,2264861.01,710.041725
532280.01,2264961.01,708.91332
532280.01,2265061.01,706.317033
532280.01,2265161.01,703.184739
532280.01,2265261.01,701.639216
532280.01,2265361.01,701.328208
532280.01,2265461.01,702.281094
532280.01,2265561.01,700.779192
532280.01,2265661.01,700.154008
532280.01,2265761.01,700.717418
532280.01,2265861.01,704.616579
532280.01,2265961.01,707.619922
532280.01,2266061.01,714.393595
532280.01,2266161.01,720.366837
532280.01,2266261.01,725.534277
532280.01,2266361.01,727.638656
532280.01,2266461.01,730.991268
532280.01,2266561.01,709.806914
532280.01,2266661.01,714.782176
532280.01,2266761.01,713.576487
532280.01,2266861.01,716.300779
532280.01,2266961.01,717.464822
532280.01,2267061.01,721.067073
532280.01,2267161.01,721.11769
532280.01,2267261.01,721.751432
532280.01,2267361.01,724.30353
532280.01,2267461.01,725.570288
532280.01,2267561.01,724.485188
532280.01,2267661.01,722.994609
532280.01,2267761.01,721.810806
532280.01,2267861.01,719.795051
532280.01,2267961.01,718.796471
532280.01,2268061.01,716.931351
532280.01,2268161.01,715.280686
532280.01,2268261.01,715.005042
532280.01,2268361.01,714.546478
532280.01,2268461.01,712.976861
532280.01,2268561.01,713.236633
532380.01,2262061.01,772.807924
532380.01,2262161.01,772.414034
532380.01,2262261.01,766.968263
532380.01,2262361.01,768.784665
532380.01,2262461.01,767.508356
532380.01,2262561.01,763.776632
532380.01,2262661.01,762.307339
532380.01,2262761.01,760.684569
532380.01,2262861.01,760.645248
532380.01,2262961.01,761.276868
532380.01,2263061.01,760.705453
532380.01,2263161.01,759.475943
532380.01,2263261.01,757.549374
532380.01,2263361.01,753.216395
532380.01,2263461.01,748.442281
532380.01,2263561.01,741.699268
532380.01,2263661.01,738.283538
532380.01,2263761.01,736.635559
532380.01,2263861.01,731.138168
532380.01,2263961.01,727.32346
532380.01,2264061.01,727.621957
532380.01,2264161.01,726.008741
532380.01,2264261.01,722.971441
532380.01,2264361.01,722.307481
532380.01,2264461.01,721.833852
532380.01,2264561.01,719.289896
532380.01,2264661.01,713.049252
532380.01,2264761.01,710.907054
532380.01,2264861.01,706.184966
532380.01,2264961.01,707.023555
532380.01,2265061.01,705.009038
532380.01,2265161.01,703.56779
532380.01,2265261.01,700.903477
532380.01,2265361.01,701.616251
532380.01,2265461.01,700.195811
532380.01,2265561.01,700.924619
532380.01,2265661.01,701.246478
532380.01,2265761.01,698.375635
532380.01,2265861.01,702.812646
532380.01,2265961.01,706.664282
532380.01,2266061.01,710.522968
532380.01,2266161.01,716.995655
532380.01,2266261.01,720.490754
532380.01,2266361.01,723.760529
532380.01,2266461.01,724.071835
532380.01,2266561.01,711.242658
532380.01,2266661.01,713.030859
532380.01,2266761.01,715.60751
532380.01,2266861.01,717.752874
532380.01,2266961.01,720.143672
532380.01,2267061.01,721.067511
532380.01,2267161.01,720.8684
532380.01,2267261.01,720.875253
532380.01,2267361.01,721.36249
532380.01,2267461.01,720.550178
532380.01,2267561.01,719.459417
532380.01,2267661.01,720.024027
532380.01,2267761.01,719.940039
532380.01,2267861.01,718.431921
532380.01,2267961.01,717.269527
532380.01,2268061.01,716.018634
532380.01,2268161.01,715.388251
532380.01,2268261.01,714.792448
532380.01,2268361.01,715.247635
532380.01,2268461.01,713.962149
532380.01,2268561.01,714.127075
532380.01,2268661.01,714.986488
532480.01,2261961.01,769.80977
532480.01,2262061.01,770.184987
532480.01,2262161.01,769.017815
532480.01,2262261.01,769.525003
532480.01,2262361.01,769.648836
532480.01,2262461.01,767.569507
532480.01,2262561.01,763.514516
532480.01,2262661.01,761.816243
532480.01,2262761.01,761.053048
532480.01,2262861.01,759.353573
532480.01,2262961.01,758.869679
532480.01,2263061.01,759.392889
532480.01,2263161.01,757.237031
532480.01,2263261.01,753.422669
532480.01,2263361.01,749.592506
532480.01,2263461.01,748.11046
532480.01,2263561.01,744.543907
532480.01,2263661.01,740.907053
532480.01,2263761.01,739.510503
532480.01,2263861.01,737.516564
532480.01,2263961.01,734.369554
532480.01,2264061.01,732.478176
532480.01,2264161.01,728.447194
532480.01,2264261.01,724.499493
532480.01,2264361.01,722.479675
532480.01,2264461.01,717.738268
532480.01,2264561.01,715.173154
532480.01,2264661.01,710.198934
532480.01,2264761.01,707.027964
532480.01,2264861.01,703.629608
532480.01,2264961.01,701.32483
532480.01,2265061.01,702.613729
532480.01,2265161.01,701.853718
532480.01,2265261.01,700.784088
532480.01,2265361.01,700.803376
532480.01,2265461.01,701.544494
532480.01,2265561.01,700.242153
532480.01,2265661.01,701.032907
532480.01,2265761.01,699.062027
532480.01,2265861.01,700.754006
532480.01,2265961.01,704.007659
532480.01,2266061.01,709.451357
532480.01,2266161.01,714.379836
532480.01,2266261.01,718.242051
532480.01,2266361.01,722.397621
532480.01,2266461.01,724.205231
532480.01,2266561.01,725.87731
532480.01,2266661.01,709.184334
532480.01,2266761.01,713.967838
532480.01,2266861.01,711.527489
532480.01,2266961.01,700.542006
532480.01,2267061.01,709.992097
532480.01,2267161.01,712.481841
532480.01,2267261.01,712.734509
532480.01,2267361.01,714.995045
532480.01,2267461.01,717.176074
532480.01,2267561.01,716.705944
532480.01,2267661.01,716.84741
532480.01,2267761.01,717.365002
532480.01,2267861.01,714.858657
532480.01,2267961.01,714.203008
532480.01,2268061.01,714.127677
532480.01,2268161.01,714.170488
532480.01,2268261.01,716.297901
532480.01,2268361.01,717.278944
532480.01,2268461.01,717.880096
532480.01,2268561.01,716.636657
532480.01,2268661.01,717.313731
532580.01,2261861.01,770.297155
532580.01,2261961.01,768.413038
532580.01,2262061.01,768.574966
532580.01,2262161.01,767.697494
532580.01,2262261.01,766.307482
532580.01,2262361.01,765.009439
532580.01,2262461.01,765.097246
532580.01,2262561.01,761.806543
532580.01,2262661.01,761.248238
532580.01,2262761.01,761.236757
532580.01,2262861.01,759.475194
532580.01,2262961.01,760.101756
532580.01,2263061.01,761.86712
532580.01,2263161.01,758.751438
532580.01,2263261.01,753.812562
532580.01,2263361.01,758.4433
532580.01,2263461.01,751.618629
532580.01,2263561.01,747.17619
532580.01,2263661.01,752.186019
532580.01,2263761.01,744.604488
532580.01,2263861.01,741.973005
532580.01,2263961.01,737.093411
532580.01,2264061.01,738.403788
532580.01,2264161.01,731.252245
532580.01,2264261.01,728.188712
532580.01,2264361.01,731.27667
532580.01,2264461.01,723.027867
532580.01,2264561.01,713.472223
532580.01,2264661.01,711.200965
532580.01,2264761.01,705.75132
532580.01,2264861.01,702.808709
532580.01,2264961.01,700.622947
532580.01,2265061.01,699.324078
532580.01,2265161.01,698.433531
532580.01,2265261.01,699.410684
532580.01,2265361.01,699.942946
532580.01,2265461.01,702.141956
532580.01,2265561.01,703.510287
532580.01,2265661.01,704.723977
532580.01,2265761.01,700.875247
532580.01,2265861.01,700.765107
532580.01,2265961.01,702.324517
532580.01,2266061.01,710.799103
532580.01,2266161.01,716.342481
532580.01,2266261.01,718.026374
532580.01,2266361.01,721.474714
532580.01,2266461.01,722.901105
532580.01,2266561.01,722.485478
532580.01,2266661.01,699.755212
532580.01,2266761.01,699.856292
532580.01,2266861.01,702.186371
532580.01,2266961.01,702.897701
532580.01,2267061.01,702.858362
532580.01,2267161.01,705.062667
532580.01,2267261.01,708.172234
532580.01,2267361.01,712.341397
532580.01,2267461.01,713.913981
532580.01,2267561.01,714.19132
532580.01,2267661.01,715.060977
532580.01,2267761.01,714.31592
532580.01,2267861.01,713.758298
532580.01,2267961.01,713.114476
532580.01,2268061.01,713.402272
532580.01,2268161.01,714.791836
532580.01,2268261.01,717.441313
532580.01,2268361.01,718.537998
532580.01,2268461.01,719.954847
532580.01,2268561.01,719.583963
532580.01,2268661.01,719.431918
532580.01,2268761.01,719.880274
532680.01,2261761.01,767.278431
532680.01,2261861.01,772.321356
532680.01,2261961.01,769.453976
532680.01,2262061.01,767.584338
532680.01,2262161.01,766.209704
532680.01,2262261.01,763.72875
532680.01,2262361.01,763.500616
532680.01,2262461.01,764.08469
532680.01,2262561.01,764.125597
532680.01,2262661.01,766.092617
532680.01,2262761.01,771.944618
532680.01,2262861.01,771.448609
532680.01,2262961.01,773.668405
532680.01,2263061.01,774.620328
532680.01,2263161.01,774.639131
532680.01,2263261.01,766.736777
532680.01,2263361.01,761.408913
532680.01,2263461.01,775.080312
532680.01,2263561.01,768.278428
532680.01,2263661.01,764.769926
532680.01,2263761.01,755.402811
532680.01,2263861.01,750.95684
532680.01,2263961.01,752.639213
532680.01,2264061.01,749.535423
532680.01,2264161.01,746.973531
532680.01,2264261.01,740.033504
532680.01,2264361.01,733.227272
532680.01,2264461.01,723.756809
532680.01,2264561.01,716.858324
532680.01,2264661.01,711.107042
532680.01,2264761.01,703.467571
532680.01,2264861.01,701.862531
532680.01,2264961.01,701.842577
532680.01,2265061.01,698.479176
532680.01,2265161.01,698.374484
532680.01,2265261.01,698.523163
532680.01,2265361.01,698.9167
532680.01,2265461.01,701.353742
532680.01,2265561.01,702.299092
532680.01,2265661.01,703.424449
532680.01,2265761.01,703.988635
532680.01,2265861.01,704.9734
532680.01,2265961.01,708.633331
532680.01,2266061.01,712.086228
532680.01,2266161.01,724.925509
532680.01,2266261.01,721.600853
532680.01,2266361.01,719.471922
532680.01,2266461.01,720.817502
532680.01,2266561.01,719.976495
532680.01,2266661.01,703.9435
532680.01,2266761.01,694.272083
532680.01,2266861.01,696.747058
532680.01,2266961.01,701.997048
532680.01,2267061.01,703.0755
532680.01,2267161.01,704.953941
532680.01,2267261.01,706.657198
532680.01,2267361.01,709.648675
532680.01,2267461.01,712.328575
532680.01,2267561.01,713.675886
532680.01,2267661.01,713.372779
532680.01,2267761.01,712.594221
532680.01,2267861.01,711.403831
532680.01,2267961.01,711.9186
532680.01,2268061.01,712.938236
532680.01,2268161.01,715.290578
532680.01,2268261.01,717.540517
532680.01,2268361.01,719.189728
532680.01,2268461.01,720.633788
532680.01,2268561.01,720.868735
532680.01,2268661.01,720.230634
532680.01,2268761.01,720.774452
532780.01,2261761.01,771.081493
532780.01,2261861.01,771.606459
532780.01,2261961.01,770.960258
532780.01,2262061.01,769.525175
532780.01,2262161.01,764.649263
532780.01,2262261.01,761.472781
532780.01,2262361.01,763.32017
