"X","Y","H60_Charm (TWT)"
536380.01,2263561.01,668.99884
536380.01,2263661.01,668.399597
536380.01,2263761.01,668.567047
536380.01,2263861.01,669.23761
536380.01,2263961.01,668.856781
536380.01,2264061.01,667.835449
536380.01,2264161.01,666.521362
536380.01,2264261.01,664.196411
536380.01,2264361.01,661.318848
536380.01,2264461.01,659.752747
536380.01,2264561.01,658.251114
536380.01,2264661.01,657.368286
536380.01,2264761.01,655.964142
536380.01,2264861.01,654.841309
536380.01,2264961.01,654.145813
536380.01,2265061.01,652.649567
536380.01,2265161.01,651.972107
536380.01,2265261.01,650.88501
536380.01,2265361.01,649.913574
536380.01,2265461.01,648.252319
536380.01,2265561.01,645.83017
536380.01,2265661.01,645.411804
536380.01,2265761.01,643.999451
536380.01,2265861.01,644.888885
536380.01,2265961.01,645.731628
536380.01,2266061.01,646.25708
536380.01,2266161.01,646.977478
536380.01,2266261.01,646.955139
536380.01,2266361.01,648.333862
536380.01,2266461.01,650.978531
536380.01,2266561.01,653.797424
536380.01,2266661.01,657.850433
536380.01,2266761.01,662.443176
536380.01,2266861.01,665.628662
536380.01,2266961.01,673.609161
536380.01,2267061.01,678.626007
536380.01,2267161.01,681.505692
536380.01,2267261.01,683.443237
536380.01,2267361.01,686.995483
536380.01,2267461.01,690.925659
536380.01,2267561.01,693.337906
536380.01,2267661.01,692.300232
536380.01,2267761.01,687.860214
536380.01,2267861.01,690.205383
536380.01,2267961.01,694.795227
536380.01,2268061.01,697.816406
536380.01,2268161.01,699.111694
536380.01,2268261.01,701.216385
536380.01,2268361.01,702.839203
536380.01,2268461.01,702.791687
536380.01,2268561.01,702.406189
536380.01,2268661.01,703.614807
536380.01,2268761.01,704.498413
536380.01,2268861.01,703.001724
536380.01,2268961.01,701.958038
536380.01,2269061.01,701.108215
536380.01,2269161.01,699.802063
536380.01,2269261.01,699.886719
536380.01,2269361.01,699.996155
536380.01,2269461.01,699.718201
536380.01,2269561.01,698.981598
536380.01,2269661.01,698.574188
536380.01,2269761.01,699.448395
536380.01,2269861.01,702.083618
536380.01,2269961.01,704.081543
536380.01,2270061.01,705.298553
536380.01,2270161.01,706.968109
536380.01,2270261.01,708.431274
536380.01,2270361.01,710.079803
536380.01,2270461.01,709.249512
536380.01,2270561.01,707.374786
536380.01,2270661.01,706.432495
536380.01,2270761.01,709.753113
536380.01,2270861.01,711.627396
536380.01,2270961.01,715.855743
536380.01,2271061.01,717.511414
536380.01,2271161.01,720.038452
536380.01,2271261.01,724.792267
536380.01,2271361.01,728.077423
536380.01,2271461.01,731.475494
536380.01,2271561.01,732.531036
536380.01,2271661.01,733.28537
536380.01,2271761.01,733.055542
536380.01,2271861.01,730.734589
536380.01,2271961.01,730.715271
536380.01,2272061.01,733.717255
536380.01,2272161.01,735.963638
536380.01,2272261.01,737.772339
536380.01,2272361.01,740.445221
536380.01,2272461.01,741.665466
536380.01,2272561.01,743.183197
536380.01,2272661.01,745.957672
536380.01,2272761.01,-9999
536480.01,2261361.01,-9999
536480.01,2261461.01,-9999
536480.01,2261561.01,-9999
536480.01,2261661.01,696.222839
536480.01,2261761.01,694.627441
536480.01,2261861.01,691.881378
536480.01,2261961.01,689.778381
536480.01,2262061.01,687.900024
536480.01,2262161.01,685.902863
536480.01,2262261.01,684.912262
536480.01,2262361.01,684.478256
536480.01,2262461.01,684.33667
536480.01,2262561.01,682.901611
536480.01,2262661.01,681.073181
536480.01,2262761.01,680.105865
536480.01,2262861.01,677.691803
536480.01,2262961.01,675.0625
536480.01,2263061.01,674.047546
536480.01,2263161.01,671.596588
536480.01,2263261.01,669.989197
536480.01,2263361.01,668.831009
536480.01,2263461.01,666.907806
536480.01,2263561.01,666.713745
536480.01,2263661.01,666.255646
536480.01,2263761.01,666.36792
536480.01,2263861.01,666.011353
536480.01,2263961.01,666.05957
536480.01,2264061.01,665.71817
536480.01,2264161.01,664.347687
536480.01,2264261.01,662.595932
536480.01,2264361.01,661.962463
536480.01,2264461.01,660.401825
536480.01,2264561.01,659.035828
536480.01,2264661.01,659.089737
536480.01,2264761.01,658.675186
536480.01,2264861.01,656.884796
536480.01,2264961.01,655.855286
536480.01,2265061.01,653.927185
536480.01,2265161.01,652.775421
536480.01,2265261.01,651.895264
536480.01,2265361.01,650.546173
536480.01,2265461.01,649.600647
536480.01,2265561.01,648.073349
536480.01,2265661.01,646.911499
536480.01,2265761.01,645.29364
536480.01,2265861.01,645.503357
536480.01,2265961.01,646.283173
536480.01,2266061.01,647.321655
536480.01,2266161.01,647.60434
536480.01,2266261.01,648.188232
536480.01,2266361.01,649.916565
536480.01,2266461.01,652.545959
536480.01,2266561.01,655.453583
536480.01,2266661.01,659.600159
536480.01,2266761.01,664.026154
536480.01,2266861.01,666.96106
536480.01,2266961.01,673.469543
536480.01,2267061.01,678.642792
536480.01,2267161.01,680.579254
536480.01,2267261.01,683.35643
536480.01,2267361.01,687.438705
536480.01,2267461.01,691.829254
536480.01,2267561.01,694.380463
536480.01,2267661.01,690.726013
536480.01,2267761.01,688.180206
536480.01,2267861.01,690.431824
536480.01,2267961.01,694.422958
536480.01,2268061.01,697.395752
536480.01,2268161.01,698.641663
536480.01,2268261.01,701.363342
536480.01,2268361.01,703.719849
536480.01,2268461.01,704.026672
536480.01,2268561.01,702.209503
536480.01,2268661.01,699.611099
536480.01,2268761.01,698.614075
536480.01,2268861.01,698.891724
536480.01,2268961.01,698.155701
536480.01,2269061.01,695.843506
536480.01,2269161.01,695.514618
536480.01,2269261.01,696.250076
536480.01,2269361.01,696.434845
536480.01,2269461.01,697.862671
536480.01,2269561.01,698.030579
536480.01,2269661.01,696.227814
536480.01,2269761.01,696.786072
536480.01,2269861.01,700.285049
536480.01,2269961.01,702.056503
536480.01,2270061.01,704.510437
536480.01,2270161.01,706.986542
536480.01,2270261.01,708.203918
536480.01,2270361.01,707.442291
536480.01,2270461.01,708.497589
536480.01,2270561.01,708.604401
536480.01,2270661.01,707.803589
536480.01,2270761.01,708.419678
536480.01,2270861.01,709.928162
536480.01,2270961.01,711.300125
536480.01,2271061.01,715.976288
536480.01,2271161.01,719.012421
536480.01,2271261.01,725.250793
536480.01,2271361.01,727.700256
536480.01,2271461.01,730.986572
536480.01,2271561.01,731.143799
536480.01,2271661.01,731.598846
536480.01,2271761.01,731.083557
536480.01,2271861.01,730.902344
536480.01,2271961.01,731.464539
536480.01,2272061.01,734.006348
536480.01,2272161.01,736.796387
536480.01,2272261.01,738.383804
536480.01,2272361.01,740.792816
536480.01,2272461.01,742.721161
536480.01,2272561.01,745.049255
536480.01,2272661.01,748.355286
536480.01,2272761.01,750.7146
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,693.623291
536580.01,2261861.01,691.34967
536580.01,2261961.01,689.032928
536580.01,2262061.01,687.243652
536580.01,2262161.01,686.197876
536580.01,2262261.01,685.382874
536580.01,2262361.01,685.407288
536580.01,2262461.01,685.805069
536580.01,2262561.01,684.947021
536580.01,2262661.01,682.748444
536580.01,2262761.01,681.609467
536580.01,2262861.01,679.518066
536580.01,2262961.01,677.165039
536580.01,2263061.01,675.441864
536580.01,2263161.01,671.262619
536580.01,2263261.01,669.064514
536580.01,2263361.01,667.682983
536580.01,2263461.01,666.224548
536580.01,2263561.01,665.964874
536580.01,2263661.01,665.424652
536580.01,2263761.01,665.932602
536580.01,2263861.01,665.844177
536580.01,2263961.01,665.410583
536580.01,2264061.01,664.860748
536580.01,2264161.01,664.606628
536580.01,2264261.01,664.796265
536580.01,2264361.01,664.650208
536580.01,2264461.01,663.099167
536580.01,2264561.01,661.45282
536580.01,2264661.01,661.099365
536580.01,2264761.01,659.767029
536580.01,2264861.01,657.715576
536580.01,2264961.01,656.497131
536580.01,2265061.01,654.405594
536580.01,2265161.01,651.948761
536580.01,2265261.01,650.907532
536580.01,2265361.01,649.879791
536580.01,2265461.01,649.334839
536580.01,2265561.01,648.733047
536580.01,2265661.01,647.814331
536580.01,2265761.01,646.974136
536580.01,2265861.01,647.227722
536580.01,2265961.01,648.143066
536580.01,2266061.01,648.65741
536580.01,2266161.01,648.982025
536580.01,2266261.01,649.741669
536580.01,2266361.01,651.485413
536580.01,2266461.01,655.128448
536580.01,2266561.01,658.033508
536580.01,2266661.01,662.014343
536580.01,2266761.01,665.517212
536580.01,2266861.01,668.20253
536580.01,2266961.01,674.678528
536580.01,2267061.01,679.218842
536580.01,2267161.01,681.15271
536580.01,2267261.01,684.071686
536580.01,2267361.01,686.956116
536580.01,2267461.01,689.209976
536580.01,2267561.01,693.406342
536580.01,2267661.01,691.335037
536580.01,2267761.01,689.391113
536580.01,2267861.01,694.374207
536580.01,2267961.01,697.979614
536580.01,2268061.01,698.860413
536580.01,2268161.01,699.520172
536580.01,2268261.01,701.704254
536580.01,2268361.01,701.8862
536580.01,2268461.01,700.727356
536580.01,2268561.01,699.587067
536580.01,2268661.01,697.653442
536580.01,2268761.01,696.726181
536580.01,2268861.01,696.282349
536580.01,2268961.01,695.491898
536580.01,2269061.01,690.730896
536580.01,2269161.01,691.698608
536580.01,2269261.01,693.47934
536580.01,2269361.01,694.078674
536580.01,2269461.01,696.12326
536580.01,2269561.01,695.3703
536580.01,2269661.01,693.544678
536580.01,2269761.01,694.636047
536580.01,2269861.01,698.162567
536580.01,2269961.01,701.755493
536580.01,2270061.01,704.5383
536580.01,2270161.01,706.525574
536580.01,2270261.01,706.058395
536580.01,2270361.01,706.021973
536580.01,2270461.01,707.799194
536580.01,2270561.01,708.611877
536580.01,2270661.01,710.202911
536580.01,2270761.01,710.536713
536580.01,2270861.01,711.965637
536580.01,2270961.01,714.136902
536580.01,2271061.01,716.799988
536580.01,2271161.01,719.24176
536580.01,2271261.01,721.353607
536580.01,2271361.01,726.238953
536580.01,2271461.01,730.317993
536580.01,2271561.01,730.119125
536580.01,2271661.01,729.312988
536580.01,2271761.01,730.173462
536580.01,2271861.01,731.440582
536580.01,2271961.01,732.617401
536580.01,2272061.01,735.272202
536580.01,2272161.01,737.997131
536580.01,2272261.01,739.658569
536580.01,2272361.01,740.849426
536580.01,2272461.01,743.172028
536580.01,2272561.01,745.598419
536580.01,2272661.01,748.380966
536580.01,2272761.01,750.565521
536580.01,2272861.01,751.286041
536580.01,2272961.01,-9999
536680.01,2261761.01,692.71991
536680.01,2261861.01,691.749786
536680.01,2261961.01,689.184814
536680.01,2262061.01,688.454742
536680.01,2262161.01,687.88147
536680.01,2262261.01,687.35051
536680.01,2262361.01,687.709778
536680.01,2262461.01,687.490662
536680.01,2262561.01,686.160706
536680.01,2262661.01,685.507278
536680.01,2262761.01,683.177612
536680.01,2262861.01,680.665405
536680.01,2262961.01,676.701889
536680.01,2263061.01,674.775208
536680.01,2263161.01,671.330536
536680.01,2263261.01,668.364014
536680.01,2263361.01,667.371262
536680.01,2263461.01,666.125336
536680.01,2263561.01,666.053268
536680.01,2263661.01,666.674316
536680.01,2263761.01,666.777618
536680.01,2263861.01,665.973938
536680.01,2263961.01,665.516144
536680.01,2264061.01,664.776062
536680.01,2264161.01,664.52507
536680.01,2264261.01,663.228668
536680.01,2264361.01,662.55365
536680.01,2264461.01,662.903748
536680.01,2264561.01,662.042877
536680.01,2264661.01,660.722794
536680.01,2264761.01,659.395233
536680.01,2264861.01,657.657532
536680.01,2264961.01,656.278137
536680.01,2265061.01,654.074829
536680.01,2265161.01,651.662842
536680.01,2265261.01,650.933136
536680.01,2265361.01,649.688965
536680.01,2265461.01,649.178299
536680.01,2265561.01,648.92923
536680.01,2265661.01,648.451111
536680.01,2265761.01,648.620239
536680.01,2265861.01,649.539459
536680.01,2265961.01,650.53894
536680.01,2266061.01,651.222992
536680.01,2266161.01,652.05365
536680.01,2266261.01,652.86145
536680.01,2266361.01,654.660675
536680.01,2266461.01,656.455627
536680.01,2266561.01,659.333298
536680.01,2266661.01,662.678894
536680.01,2266761.01,665.940399
536680.01,2266861.01,670.184418
536680.01,2266961.01,676.14032
536680.01,2267061.01,679.565094
536680.01,2267161.01,680.861786
536680.01,2267261.01,683.942337
536680.01,2267361.01,686.813721
536680.01,2267461.01,687.785706
536680.01,2267561.01,691.856506
536680.01,2267661.01,689.717407
536680.01,2267761.01,689.641144
536680.01,2267861.01,694.737976
536680.01,2267961.01,698.963074
536680.01,2268061.01,699.411438
536680.01,2268161.01,697.056976
536680.01,2268261.01,697.790527
536680.01,2268361.01,698.210907
536680.01,2268461.01,698.039001
536680.01,2268561.01,696.599167
536680.01,2268661.01,694.406494
536680.01,2268761.01,692.78244
536680.01,2268861.01,691.801514
536680.01,2268961.01,690.750122
536680.01,2269061.01,689.834717
536680.01,2269161.01,690.922531
536680.01,2269261.01,693.000702
536680.01,2269361.01,694.064514
536680.01,2269461.01,694.664764
536680.01,2269561.01,693.55249
536680.01,2269661.01,693.904282
536680.01,2269761.01,695.943695
536680.01,2269861.01,698.762573
536680.01,2269961.01,699.981323
536680.01,2270061.01,702.436096
536680.01,2270161.01,704.752502
536680.01,2270261.01,705.509888
536680.01,2270361.01,707.076385
536680.01,2270461.01,709.280807
536680.01,2270561.01,710.697601
536680.01,2270661.01,713.551697
536680.01,2270761.01,716.730347
536680.01,2270861.01,716.889221
536680.01,2270961.01,718.382156
536680.01,2271061.01,720.356842
536680.01,2271161.01,723.019073
536680.01,2271261.01,725.307617
536680.01,2271361.01,727.7883
536680.01,2271461.01,729.276367
536680.01,2271561.01,727.75885
536680.01,2271661.01,727.676636
536680.01,2271761.01,729.550674
536680.01,2271861.01,731.102844
536680.01,2271961.01,732.775879
536680.01,2272061.01,736.788879
536680.01,2272161.01,739.240479
536680.01,2272261.01,740.628281
536680.01,2272361.01,741.425873
536680.01,2272461.01,744.247894
536680.01,2272561.01,746.570557
536680.01,2272661.01,749.727173
536680.01,2272761.01,750.324707
536680.01,2272861.01,-9999
536780.01,2261761.01,-9999
536780.01,2261861.01,692.415344
536780.01,2261961.01,690.755753
536780.01,2262061.01,691.758484
536780.01,2262161.01,691.190002
536780.01,2262261.01,690.733887
536780.01,2262361.01,690.813568
536780.01,2262461.01,689.524506
536780.01,2262561.01,687.687836
536780.01,2262661.01,686.712982
536780.01,2262761.01,684.35022
536780.01,2262861.01,681.238251
536780.01,2262961.01,678.938293
536780.01,2263061.01,675.291824
536780.01,2263161.01,672.207306
536780.01,2263261.01,669.658325
536780.01,2263361.01,670.272797
536780.01,2263461.01,669.062195
536780.01,2263561.01,668.251312
536780.01,2263661.01,668.173859
536780.01,2263761.01,667.709137
536780.01,2263861.01,667.100403
536780.01,2263961.01,666.659058
536780.01,2264061.01,665.593872
536780.01,2264161.01,664.456116
536780.01,2264261.01,663.470886
536780.01,2264361.01,661.865616
536780.01,2264461.01,661.999084
536780.01,2264561.01,661.970337
536780.01,2264661.01,660.975677
536780.01,2264761.01,659.354919
536780.01,2264861.01,658.238586
536780.01,2264961.01,655.805389
536780.01,2265061.01,653.263412
536780.01,2265161.01,651.433563
536780.01,2265261.01,650.466187
536780.01,2265361.01,649.25946
536780.01,2265461.01,648.998871
536780.01,2265561.01,648.619873
536780.01,2265661.01,648.828552
536780.01,2265761.01,649.523682
536780.01,2265861.01,650.573303
536780.01,2265961.01,652.477905
536780.01,2266061.01,653.355347
536780.01,2266161.01,654.236771
536780.01,2266261.01,655.561462
536780.01,2266361.01,657.745895
536780.01,2266461.01,659.640259
536780.01,2266561.01,662.293823
536780.01,2266661.01,664.458557
536780.01,2266761.01,666.510452
536780.01,2266861.01,670.585937
536780.01,2266961.01,676.247864
536780.01,2267061.01,680.094086
536780.01,2267161.01,681.171722
536780.01,2267261.01,681.330322
536780.01,2267361.01,683.946228
536780.01,2267461.01,684.545624
536780.01,2267561.01,688.475525
536780.01,2267661.01,689.398911
536780.01,2267761.01,688.918518
536780.01,2267861.01,692.888
536780.01,2267961.01,695.590454
536780.01,2268061.01,695.276611
536780.01,2268161.01,695.613617
536780.01,2268261.01,696.767166
536780.01,2268361.01,696.994385
536780.01,2268461.01,697.100403
536780.01,2268561.01,694.112213
536780.01,2268661.01,691.587646
536780.01,2268761.01,690.069778
536780.01,2268861.01,688.427399
536780.01,2268961.01,689.416153
536780.01,2269061.01,691.22876
536780.01,2269161.01,693.334778
536780.01,2269261.01,694.483032
536780.01,2269361.01,694.760986
536780.01,2269461.01,694.689972
536780.01,2269561.01,694.408188
536780.01,2269661.01,694.618591
536780.01,2269761.01,695.753235
536780.01,2269861.01,698.930573
536780.01,2269961.01,700.75174
536780.01,2270061.01,703.559708
536780.01,2270161.01,705.141418
536780.01,2270261.01,705.62262
536780.01,2270361.01,707.632446
536780.01,2270461.01,710.717377
536780.01,2270561.01,713.78595
536780.01,2270661.01,717.074341
536780.01,2270761.01,719.428986
536780.01,2270861.01,719.270279
536780.01,2270961.01,719.598083
536780.01,2271061.01,721.709473
536780.01,2271161.01,726.626373
536780.01,2271261.01,728.95105
536780.01,2271361.01,730.85022
536780.01,2271461.01,729.296661
536780.01,2271561.01,727.781128
536780.01,2271661.01,727.331543
536780.01,2271761.01,729.649536
536780.01,2271861.01,731.438843
536780.01,2271961.01,734.652191
536780.01,2272061.01,737.445221
536780.01,2272161.01,738.929932
536780.01,2272261.01,740.658386
536780.01,2272361.01,741.613342
536780.01,2272461.01,743.952728
536780.01,2272561.01,745.167023
