"X","Y","H50_Aal (TWT)"
533380.01,2266161.01,628.898712
533380.01,2266261.01,632.62146
533380.01,2266361.01,635.437225
533380.01,2266461.01,638.657532
533380.01,2266561.01,642.867157
533380.01,2266661.01,646.133728
533380.01,2266761.01,649.434021
533380.01,2266861.01,651.018311
533380.01,2266961.01,650.268127
533380.01,2267061.01,638.332733
533380.01,2267161.01,637.985962
533380.01,2267261.01,642.160446
533380.01,2267361.01,644.450012
533380.01,2267461.01,648.391663
533380.01,2267561.01,651.213196
533380.01,2267661.01,651.67157
533380.01,2267761.01,652.950867
533380.01,2267861.01,655.075806
533380.01,2267961.01,655.591888
533380.01,2268061.01,657.43103
533380.01,2268161.01,657.58316
533380.01,2268261.01,655.54834
533380.01,2268361.01,654.666107
533380.01,2268461.01,654.38562
533380.01,2268561.01,654.045532
533380.01,2268661.01,652.742615
533380.01,2268761.01,649.894562
533380.01,2268861.01,649.246399
533380.01,2268961.01,648.126617
533380.01,2269061.01,-9999
533380.01,2269161.01,-9999
533480.01,2261161.01,-9999
533480.01,2261261.01,702.33551
533480.01,2261361.01,702.608459
533480.01,2261461.01,701.229614
533480.01,2261561.01,699.702454
533480.01,2261661.01,701.129807
533480.01,2261761.01,701.24054
533480.01,2261861.01,700.615265
533480.01,2261961.01,700.940796
533480.01,2262061.01,700.647217
533480.01,2262161.01,698.970581
533480.01,2262261.01,696.906845
533480.01,2262361.01,695.215698
533480.01,2262461.01,692.679932
533480.01,2262561.01,691.374939
533480.01,2262661.01,688.78952
533480.01,2262761.01,686.770935
533480.01,2262861.01,684.525238
533480.01,2262961.01,679.983551
533480.01,2263061.01,675.583038
533480.01,2263161.01,672.178223
533480.01,2263261.01,669.836304
533480.01,2263361.01,666.963562
533480.01,2263461.01,664.959564
533480.01,2263561.01,662.822495
533480.01,2263661.01,659.112854
533480.01,2263761.01,655.866882
533480.01,2263861.01,651.01123
533480.01,2263961.01,643.518738
533480.01,2264061.01,636.22229
533480.01,2264161.01,626.938538
533480.01,2264261.01,622.140488
533480.01,2264361.01,619.191437
533480.01,2264461.01,618.055328
533480.01,2264561.01,617.958252
533480.01,2264661.01,618.727844
533480.01,2264761.01,618.634674
533480.01,2264861.01,619.616638
533480.01,2264961.01,619.536224
533480.01,2265061.01,619.942047
533480.01,2265161.01,619.930359
533480.01,2265261.01,619.592377
533480.01,2265361.01,620.934265
533480.01,2265461.01,623.093933
533480.01,2265561.01,623.675644
533480.01,2265661.01,625.741089
533480.01,2265761.01,627.435211
533480.01,2265861.01,626.872864
533480.01,2265961.01,626.656555
533480.01,2266061.01,626.683594
533480.01,2266161.01,628.784164
533480.01,2266261.01,631.404175
533480.01,2266361.01,632.105743
533480.01,2266461.01,635.674072
533480.01,2266561.01,638.534149
533480.01,2266661.01,641.001801
533480.01,2266761.01,643.285248
533480.01,2266861.01,649.164017
533480.01,2266961.01,650.644409
533480.01,2267061.01,643.541626
533480.01,2267161.01,636.566589
533480.01,2267261.01,639.057861
533480.01,2267361.01,644.333466
533480.01,2267461.01,648.200623
533480.01,2267561.01,650.4664
533480.01,2267661.01,650.344543
533480.01,2267761.01,651.025757
533480.01,2267861.01,653.745789
533480.01,2267961.01,654.085846
533480.01,2268061.01,653.646851
533480.01,2268161.01,653.859238
533480.01,2268261.01,653.684143
533480.01,2268361.01,654.172211
533480.01,2268461.01,654.711548
533480.01,2268561.01,654.579849
533480.01,2268661.01,654.050018
533480.01,2268761.01,652.012421
533480.01,2268861.01,650.504089
533480.01,2268961.01,648.124054
533480.01,2269061.01,647.058899
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,700.52533
533580.01,2261261.01,700.357117
533580.01,2261361.01,698.950287
533580.01,2261461.01,698.480743
533580.01,2261561.01,697.963348
533580.01,2261661.01,698.834473
533580.01,2261761.01,699.603088
533580.01,2261861.01,698.516388
533580.01,2261961.01,698.698456
533580.01,2262061.01,696.52095
533580.01,2262161.01,694.091064
533580.01,2262261.01,692.114746
533580.01,2262361.01,690.568787
533580.01,2262461.01,690.968475
533580.01,2262561.01,689.879913
533580.01,2262661.01,687.898788
533580.01,2262761.01,685.184814
533580.01,2262861.01,682.855988
533580.01,2262961.01,678.242371
533580.01,2263061.01,673.196198
533580.01,2263161.01,669.688934
533580.01,2263261.01,664.279602
533580.01,2263361.01,661.876953
533580.01,2263461.01,660.571838
533580.01,2263561.01,659.61853
533580.01,2263661.01,656.024353
533580.01,2263761.01,651.616852
533580.01,2263861.01,645.405029
533580.01,2263961.01,637.581512
533580.01,2264061.01,632.037292
533580.01,2264161.01,625.648102
533580.01,2264261.01,620.960022
533580.01,2264361.01,618.287201
533580.01,2264461.01,617.379059
533580.01,2264561.01,617.584412
533580.01,2264661.01,618.98645
533580.01,2264761.01,618.811768
533580.01,2264861.01,618.205872
533580.01,2264961.01,620.566956
533580.01,2265061.01,622.371078
533580.01,2265161.01,619.935852
533580.01,2265261.01,618.831207
533580.01,2265361.01,619.769287
533580.01,2265461.01,621.960785
533580.01,2265561.01,623.299561
533580.01,2265661.01,624.154129
533580.01,2265761.01,627.156952
533580.01,2265861.01,625.414673
533580.01,2265961.01,624.545868
533580.01,2266061.01,623.980652
533580.01,2266161.01,625.740814
533580.01,2266261.01,627.391663
533580.01,2266361.01,628.265945
533580.01,2266461.01,632.361267
533580.01,2266561.01,634.115372
533580.01,2266661.01,636.249207
533580.01,2266761.01,641.534729
533580.01,2266861.01,650.656799
533580.01,2266961.01,652.307343
533580.01,2267061.01,648.055206
533580.01,2267161.01,637.848114
533580.01,2267261.01,639.91922
533580.01,2267361.01,642.848022
533580.01,2267461.01,645.757141
533580.01,2267561.01,645.890869
533580.01,2267661.01,647.327103
533580.01,2267761.01,648.53067
533580.01,2267861.01,649.05191
533580.01,2267961.01,650.874573
533580.01,2268061.01,652.154266
533580.01,2268161.01,652.640625
533580.01,2268261.01,653.007339
533580.01,2268361.01,653.685059
533580.01,2268461.01,654.187317
533580.01,2268561.01,654.14917
533580.01,2268661.01,653.855591
533580.01,2268761.01,652.615234
533580.01,2268861.01,651.620422
533580.01,2268961.01,648.716537
533580.01,2269061.01,646.433899
533580.01,2269161.01,-9999
533580.01,2269261.01,-9999
533680.01,2261061.01,-9999
533680.01,2261161.01,697.875717
533680.01,2261261.01,698.190552
533680.01,2261361.01,697.453461
533680.01,2261461.01,696.116699
533680.01,2261561.01,695.45752
533680.01,2261661.01,695.979065
533680.01,2261761.01,697.133987
533680.01,2261861.01,696.864868
533680.01,2261961.01,696.645233
533680.01,2262061.01,693.785583
533680.01,2262161.01,690.562576
533680.01,2262261.01,688.990387
533680.01,2262361.01,688.83374
533680.01,2262461.01,688.137329
533680.01,2262561.01,685.197205
533680.01,2262661.01,682.835388
533680.01,2262761.01,679.674164
533680.01,2262861.01,677.240967
533680.01,2262961.01,674.435791
533680.01,2263061.01,669.642548
533680.01,2263161.01,666.642456
533680.01,2263261.01,661.910736
533680.01,2263361.01,659.744934
533680.01,2263461.01,658.044388
533680.01,2263561.01,656.974213
533680.01,2263661.01,651.498077
533680.01,2263761.01,646.75351
533680.01,2263861.01,639.556885
533680.01,2263961.01,633.524231
533680.01,2264061.01,629.248199
533680.01,2264161.01,623.003525
533680.01,2264261.01,619.578125
533680.01,2264361.01,616.895416
533680.01,2264461.01,614.985657
533680.01,2264561.01,616.21106
533680.01,2264661.01,617.673309
533680.01,2264761.01,618.180771
533680.01,2264861.01,617.955658
533680.01,2264961.01,620.535187
533680.01,2265061.01,621.799866
533680.01,2265161.01,621.126831
533680.01,2265261.01,619.342468
533680.01,2265361.01,618.30722
533680.01,2265461.01,618.760391
533680.01,2265561.01,619.992767
533680.01,2265661.01,620.463104
533680.01,2265761.01,622.429626
533680.01,2265861.01,623.439545
533680.01,2265961.01,623.139832
533680.01,2266061.01,622.671127
533680.01,2266161.01,624.862
533680.01,2266261.01,623.444946
533680.01,2266361.01,624.924988
533680.01,2266461.01,628.544006
533680.01,2266561.01,632.62619
533680.01,2266661.01,636.730286
533680.01,2266761.01,642.905457
533680.01,2266861.01,649.53476
533680.01,2266961.01,651.792267
533680.01,2267061.01,650.911316
533680.01,2267161.01,641.375
533680.01,2267261.01,640.201599
533680.01,2267361.01,641.153732
533680.01,2267461.01,642.746521
533680.01,2267561.01,642.949951
533680.01,2267661.01,645.196075
533680.01,2267761.01,647.323303
533680.01,2267861.01,648.573135
533680.01,2267961.01,650.147278
533680.01,2268061.01,651.151932
533680.01,2268161.01,651.512085
533680.01,2268261.01,652.191772
533680.01,2268361.01,653.152649
533680.01,2268461.01,653.897797
533680.01,2268561.01,654.227936
533680.01,2268661.01,654.253555
533680.01,2268761.01,653.8255
533680.01,2268861.01,653.334778
533680.01,2268961.01,650.892151
533680.01,2269061.01,647.997253
533680.01,2269161.01,646.925766
533680.01,2269261.01,-9999
533680.01,2269361.01,-9999
533780.01,2261061.01,-9999
533780.01,2261161.01,698.042358
533780.01,2261261.01,698.387177
533780.01,2261361.01,696.70517
533780.01,2261461.01,694.767883
533780.01,2261561.01,694.736053
533780.01,2261661.01,694.202148
533780.01,2261761.01,693.450897
533780.01,2261861.01,691.824463
533780.01,2261961.01,689.830887
533780.01,2262061.01,687.045502
533780.01,2262161.01,685.51651
533780.01,2262261.01,685.371033
533780.01,2262361.01,685.490753
533780.01,2262461.01,684.749481
533780.01,2262561.01,684.180222
533780.01,2262661.01,681.559021
533780.01,2262761.01,676.88092
533780.01,2262861.01,673.092712
533780.01,2262961.01,670.052063
533780.01,2263061.01,667.606766
533780.01,2263161.01,664.357147
533780.01,2263261.01,660.192535
533780.01,2263361.01,656.085663
533780.01,2263461.01,654.012543
533780.01,2263561.01,651.507263
533780.01,2263661.01,649.548676
533780.01,2263761.01,646.27536
533780.01,2263861.01,638.290222
533780.01,2263961.01,633.212738
533780.01,2264061.01,625.886597
533780.01,2264161.01,619.690491
533780.01,2264261.01,614.290771
533780.01,2264361.01,610.828934
533780.01,2264461.01,608.313721
533780.01,2264561.01,609.14357
533780.01,2264661.01,610.229248
533780.01,2264761.01,611.50116
533780.01,2264861.01,610.652222
533780.01,2264961.01,609.659836
533780.01,2265061.01,613.781281
533780.01,2265161.01,618.415802
533780.01,2265261.01,618.326874
533780.01,2265361.01,615.256775
533780.01,2265461.01,616.54425
533780.01,2265561.01,617.887695
533780.01,2265661.01,618.382141
533780.01,2265761.01,619.774292
533780.01,2265861.01,621.103058
533780.01,2265961.01,620.988464
533780.01,2266061.01,620.178192
533780.01,2266161.01,620.670654
533780.01,2266261.01,621.995438
533780.01,2266361.01,624.6315
533780.01,2266461.01,627.97464
533780.01,2266561.01,630.843384
533780.01,2266661.01,638.155579
533780.01,2266761.01,643.064117
533780.01,2266861.01,646.192352
533780.01,2266961.01,651.884933
533780.01,2267061.01,654.681641
533780.01,2267161.01,646.090698
533780.01,2267261.01,640.175354
533780.01,2267361.01,640.850586
533780.01,2267461.01,641.536072
533780.01,2267561.01,642.504059
533780.01,2267661.01,644.836975
533780.01,2267761.01,647.596848
533780.01,2267861.01,649.054749
533780.01,2267961.01,650.832275
533780.01,2268061.01,651.331238
533780.01,2268161.01,652.089783
533780.01,2268261.01,653.168793
533780.01,2268361.01,653.679443
533780.01,2268461.01,654.076538
533780.01,2268561.01,654.520203
533780.01,2268661.01,654.515289
533780.01,2268761.01,654.35144
533780.01,2268861.01,654.105392
533780.01,2268961.01,652.519379
533780.01,2269061.01,649.612823
533780.01,2269161.01,647.754395
533780.01,2269261.01,-9999
533780.01,2269361.01,-9999
533880.01,2261061.01,-9999
533880.01,2261161.01,696.552673
533880.01,2261261.01,695.414337
533880.01,2261361.01,694.823486
533880.01,2261461.01,693.849899
533880.01,2261561.01,693.991028
533880.01,2261661.01,693.420212
533880.01,2261761.01,691.781555
533880.01,2261861.01,687.46991
533880.01,2261961.01,685.528625
533880.01,2262061.01,683.41217
533880.01,2262161.01,680.388489
533880.01,2262261.01,681.502686
533880.01,2262361.01,679.905106
533880.01,2262461.01,678.994995
533880.01,2262561.01,679.696381
533880.01,2262661.01,677.686035
533880.01,2262761.01,675.148071
533880.01,2262861.01,672.49823
533880.01,2262961.01,669.319855
533880.01,2263061.01,667.175842
533880.01,2263161.01,661.886353
533880.01,2263261.01,658.430023
533880.01,2263361.01,655.757202
533880.01,2263461.01,648.971237
533880.01,2263561.01,642.023895
533880.01,2263661.01,638.005066
533880.01,2263761.01,637.192139
533880.01,2263861.01,633.497467
533880.01,2263961.01,629.288452
533880.01,2264061.01,626.139786
533880.01,2264161.01,620.042206
533880.01,2264261.01,613.868698
533880.01,2264361.01,609.770874
533880.01,2264461.01,604.585083
533880.01,2264561.01,602.494843
533880.01,2264661.01,598.843048
533880.01,2264761.01,597.911377
533880.01,2264861.01,600.259827
533880.01,2264961.01,599.357544
533880.01,2265061.01,598.687988
533880.01,2265161.01,597.417023
533880.01,2265261.01,596.04361
533880.01,2265361.01,604.655472
533880.01,2265461.01,612.92981
533880.01,2265561.01,616.598572
533880.01,2265661.01,617.751648
533880.01,2265761.01,618.447815
533880.01,2265861.01,619.662079
533880.01,2265961.01,619.441986
533880.01,2266061.01,619.061615
533880.01,2266161.01,620.359344
533880.01,2266261.01,622.446564
533880.01,2266361.01,626.283081
533880.01,2266461.01,631.553162
533880.01,2266561.01,634.869049
533880.01,2266661.01,638.9729
533880.01,2266761.01,644.570526
533880.01,2266861.01,648.622467
533880.01,2266961.01,654.120361
533880.01,2267061.01,652.726807
533880.01,2267161.01,647.622406
533880.01,2267261.01,639.421814
533880.01,2267361.01,639.649918
533880.01,2267461.01,642.089539
533880.01,2267561.01,643.880432
533880.01,2267661.01,647.665833
533880.01,2267761.01,650.163116
533880.01,2267861.01,651.612091
533880.01,2267961.01,652.168839
533880.01,2268061.01,652.175049
533880.01,2268161.01,652.864319
533880.01,2268261.01,653.923096
533880.01,2268361.01,654.506287
533880.01,2268461.01,654.677826
533880.01,2268561.01,654.825684
533880.01,2268661.01,654.764221
533880.01,2268761.01,654.966064
533880.01,2268861.01,654.971771
533880.01,2268961.01,654.020386
533880.01,2269061.01,652.751404
533880.01,2269161.01,650.062378
533880.01,2269261.01,648.381561
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,693.024048
533980.01,2261161.01,693.042145
533980.01,2261261.01,692.303955
533980.01,2261361.01,690.899414
533980.01,2261461.01,689.248077
533980.01,2261561.01,691.83667
533980.01,2261661.01,691.506866
533980.01,2261761.01,688.542114
533980.01,2261861.01,685.495178
533980.01,2261961.01,682.419342
533980.01,2262061.01,676.957092
533980.01,2262161.01,673.136841
533980.01,2262261.01,664.039307
533980.01,2262361.01,664.111115
533980.01,2262461.01,661.169098
533980.01,2262561.01,662.056061
533980.01,2262661.01,664.063049
533980.01,2262761.01,662.646271
533980.01,2262861.01,663.253235
533980.01,2262961.01,664.191864
533980.01,2263061.01,662.379669
533980.01,2263161.01,661.707321
533980.01,2263261.01,659.251495
533980.01,2263361.01,656.312988
533980.01,2263461.01,646.628845
533980.01,2263561.01,634.555298
533980.01,2263661.01,630.576584
533980.01,2263761.01,628.693817
533980.01,2263861.01,627.074127
533980.01,2263961.01,621.822693
533980.01,2264061.01,620.40567
533980.01,2264161.01,616.612732
533980.01,2264261.01,610.362427
533980.01,2264361.01,604.036285
533980.01,2264461.01,598.678268
533980.01,2264561.01,595.150726
533980.01,2264661.01,592.604858
533980.01,2264761.01,592.849243
533980.01,2264861.01,592.19574
533980.01,2264961.01,591.759216
533980.01,2265061.01,591.229309
533980.01,2265161.01,590.192398
533980.01,2265261.01,588.618713
533980.01,2265361.01,588.051514
533980.01,2265461.01,592.194031
533980.01,2265561.01,595.12471
533980.01,2265661.01,607.392883
533980.01,2265761.01,614.992523
533980.01,2265861.01,614.498535
533980.01,2265961.01,616.722504
533980.01,2266061.01,617.751404
533980.01,2266161.01,620.614136
533980.01,2266261.01,623.671127
533980.01,2266361.01,628.916504
533980.01,2266461.01,634.261108
533980.01,2266561.01,637.369507
533980.01,2266661.01,642.267517
533980.01,2266761.01,647.440735
533980.01,2266861.01,649.724594
533980.01,2266961.01,652.535645
533980.01,2267061.01,650.010437
533980.01,2267161.01,649.04834
533980.01,2267261.01,641.884216
533980.01,2267361.01,635.723999
533980.01,2267461.01,637.690399
533980.01,2267561.01,644.571442
533980.01,2267661.01,650.030548
533980.01,2267761.01,653.198685
533980.01,2267861.01,654.479919
533980.01,2267961.01,654.587982
533980.01,2268061.01,654.094116
533980.01,2268161.01,654.442581
533980.01,2268261.01,654.984375
533980.01,2268361.01,654.871613
533980.01,2268461.01,654.883606
533980.01,2268561.01,655.274017
533980.01,2268661.01,655.487793
533980.01,2268761.01,655.399628
533980.01,2268861.01,654.473663
533980.01,2268961.01,653.716217
533980.01,2269061.01,653.583893
533980.01,2269161.01,653.00708
533980.01,2269261.01,651.934906
533980.01,2269361.01,652.355225
533980.01,2269461.01,-9999
534080.01,2260961.01,-9999
534080.01,2261061.01,688.697632
534080.01,2261161.01,688.362061
534080.01,2261261.01,687.576782
534080.01,2261361.01,685.023254
534080.01,2261461.01,679.186783
534080.01,2261561.01,681.344849
534080.01,2261661.01,681.222351
534080.01,2261761.01,674.591553
