"X","Y","H30_Lusit (Depth)"
536480.01,2265661.01,325.446594238
536480.01,2265761.01,323.026275635
536480.01,2265861.01,322.408843994
536480.01,2265961.01,322.372528076
536480.01,2266061.01,329.32989502
536480.01,2266161.01,336.385040283
536480.01,2266261.01,338.072692871
536480.01,2266361.01,344.638641357
536480.01,2266461.01,350.708099365
536480.01,2266561.01,353.574645996
536480.01,2266661.01,356.597381592
536480.01,2266761.01,365.615905762
536480.01,2266861.01,369.996337891
536480.01,2266961.01,376.160614014
536480.01,2267061.01,381.449279785
536480.01,2267161.01,380.585174561
536480.01,2267261.01,393.248413086
536480.01,2267361.01,397.80871582
536480.01,2267461.01,402.605285645
536480.01,2267561.01,407.559020996
536480.01,2267661.01,415.241424561
536480.01,2267761.01,418.579193115
536480.01,2267861.01,425.651000977
536480.01,2267961.01,417.888793945
536480.01,2268061.01,417.780212402
536480.01,2268161.01,427.020294189
536480.01,2268261.01,429.590301514
536480.01,2268361.01,415.875579834
536480.01,2268461.01,415.875579834
536480.01,2268561.01,432.617584229
536480.01,2268661.01,412.99987793
536480.01,2268761.01,412.937957764
536480.01,2268861.01,412.937957764
536480.01,2268961.01,412.937957764
536480.01,2269061.01,412.677246094
536480.01,2269161.01,413.240600586
536480.01,2269261.01,415.345977783
536480.01,2269361.01,414.92855835
536480.01,2269461.01,415.990844727
536480.01,2269561.01,420.318725586
536480.01,2269661.01,426.391723633
536480.01,2269761.01,431.006530762
536480.01,2269861.01,435.230621338
536480.01,2269961.01,434.109741211
536480.01,2270061.01,429.440185547
536480.01,2270161.01,432.593963623
536480.01,2270261.01,433.831726074
536480.01,2270361.01,440.151153564
536480.01,2270461.01,447.365722656
536480.01,2270561.01,432.540100098
536480.01,2270661.01,425.480804443
536480.01,2270761.01,428.688903809
536480.01,2270861.01,440.041503906
536480.01,2270961.01,423.402587891
536480.01,2271061.01,422.57699585
536480.01,2271161.01,423.710571289
536480.01,2271261.01,425.180664063
536480.01,2271361.01,428.877502441
536480.01,2271461.01,427.700286865
536480.01,2271561.01,426.953735352
536480.01,2271661.01,432.403808594
536480.01,2271761.01,441.169464111
536480.01,2271861.01,436.928924561
536480.01,2271961.01,436.747131348
536480.01,2272061.01,442.096984863
536480.01,2272161.01,447.12600708
536480.01,2272261.01,449.669342041
536480.01,2272361.01,448.209899902
536480.01,2272461.01,450.178131104
536480.01,2272561.01,450.530334473
536480.01,2272661.01,452.493621826
536480.01,2272761.01,453.839019775
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,401.039459229
536580.01,2261861.01,399.204040527
536580.01,2261961.01,395.356750488
536580.01,2262061.01,394.472045898
536580.01,2262161.01,393.407653809
536580.01,2262261.01,388.00970459
536580.01,2262361.01,384.47744751
536580.01,2262461.01,384.125732422
536580.01,2262561.01,384.845397949
536580.01,2262661.01,383.342193604
536580.01,2262761.01,382.738189697
536580.01,2262861.01,381.037536621
536580.01,2262961.01,377.988769531
536580.01,2263061.01,376.237701416
536580.01,2263161.01,370.459442139
536580.01,2263261.01,365.474395752
536580.01,2263361.01,364.236358643
536580.01,2263461.01,362.745513916
536580.01,2263561.01,362.82043457
536580.01,2263661.01,362.580627441
536580.01,2263761.01,362.453613281
536580.01,2263861.01,361.842315674
536580.01,2263961.01,349.164459229
536580.01,2264061.01,346.377624512
536580.01,2264161.01,356.891784668
536580.01,2264261.01,340.878112793
536580.01,2264361.01,341.143707275
536580.01,2264461.01,337.060577393
536580.01,2264561.01,337.951446533
536580.01,2264661.01,336.593170166
536580.01,2264761.01,333.39956665
536580.01,2264861.01,330.286743164
536580.01,2264961.01,329.245300293
536580.01,2265061.01,325.985412598
536580.01,2265161.01,324.238769531
536580.01,2265261.01,322.325714111
536580.01,2265361.01,319.857940674
536580.01,2265461.01,319.648223877
536580.01,2265561.01,319.126373291
536580.01,2265661.01,319.779388428
536580.01,2265761.01,320.343109131
536580.01,2265861.01,320.301239014
536580.01,2265961.01,322.169006348
536580.01,2266061.01,329.954589844
536580.01,2266161.01,336.554504395
536580.01,2266261.01,338.74395752
536580.01,2266361.01,343.698760986
536580.01,2266461.01,353.642181396
536580.01,2266561.01,356.730316162
536580.01,2266661.01,363.55291748
536580.01,2266761.01,369.434417725
536580.01,2266861.01,372.813079834
536580.01,2266961.01,375.694976807
536580.01,2267061.01,380.757568359
536580.01,2267161.01,383.747344971
536580.01,2267261.01,404.605957031
536580.01,2267361.01,403.37512207
536580.01,2267461.01,402.275787354
536580.01,2267561.01,406.96975708
536580.01,2267661.01,415.470428467
536580.01,2267761.01,417.600067139
536580.01,2267861.01,427.796112061
536580.01,2267961.01,417.513702393
536580.01,2268061.01,428.269927979
536580.01,2268161.01,427.893310547
536580.01,2268261.01,428.5730896
536580.01,2268361.01,415.875579834
536580.01,2268461.01,415.827148438
536580.01,2268561.01,414.820404053
536580.01,2268661.01,413.36618042
536580.01,2268761.01,413.165893555
536580.01,2268861.01,413.096984863
536580.01,2268961.01,412.854370117
536580.01,2269061.01,412.595031738
536580.01,2269161.01,413.346801758
536580.01,2269261.01,416.415710449
536580.01,2269361.01,418.341552734
536580.01,2269461.01,417.94519043
536580.01,2269561.01,418.085876465
536580.01,2269661.01,419.8125
536580.01,2269761.01,418.574859619
536580.01,2269861.01,420.983825684
536580.01,2269961.01,425.437194824
536580.01,2270061.01,429.387786865
536580.01,2270161.01,433.962036133
536580.01,2270261.01,438.709136963
536580.01,2270361.01,451.100646973
536580.01,2270461.01,457.125030518
536580.01,2270561.01,448.920166016
536580.01,2270661.01,431.618774414
536580.01,2270761.01,424.407196045
536580.01,2270861.01,421.817871094
536580.01,2270961.01,422.297607422
536580.01,2271061.01,423.952606201
536580.01,2271161.01,427.407073975
536580.01,2271261.01,432.945587158
536580.01,2271361.01,434.4140625
536580.01,2271461.01,431.929351807
536580.01,2271561.01,431.829681396
536580.01,2271661.01,437.214447021
536580.01,2271761.01,436.404846191
536580.01,2271861.01,432.546722412
536580.01,2271961.01,435.068725586
536580.01,2272061.01,438.306060791
536580.01,2272161.01,441.978607178
536580.01,2272261.01,444.104919434
536580.01,2272361.01,446.613067627
536580.01,2272461.01,447.597229004
536580.01,2272561.01,447.989532471
536580.01,2272661.01,450.539855957
536580.01,2272761.01,452.96472168
536580.01,2272861.01,453.88458252
536580.01,2272961.01,-9999
536680.01,2261761.01,400.792114258
536680.01,2261861.01,400.564544678
536680.01,2261961.01,398.618499756
536680.01,2262061.01,396.502593994
536680.01,2262161.01,391.106994629
536680.01,2262261.01,386.217407227
536680.01,2262361.01,385.610992432
536680.01,2262461.01,385.426544189
536680.01,2262561.01,385.128662109
536680.01,2262661.01,384.465423584
536680.01,2262761.01,383.109954834
536680.01,2262861.01,381.604888916
536680.01,2262961.01,379.142333984
536680.01,2263061.01,376.513549805
536680.01,2263161.01,368.761413574
536680.01,2263261.01,365.869476318
536680.01,2263361.01,365.423156738
536680.01,2263461.01,361.810699463
536680.01,2263561.01,358.3019104
536680.01,2263661.01,362.580627441
536680.01,2263761.01,362.395050049
536680.01,2263861.01,352.332855225
536680.01,2263961.01,360.565307617
536680.01,2264061.01,358.188598633
536680.01,2264161.01,347.038482666
536680.01,2264261.01,351.964233398
536680.01,2264361.01,345.772644043
536680.01,2264461.01,344.633544922
536680.01,2264561.01,341.823150635
536680.01,2264661.01,337.709533691
536680.01,2264761.01,333.113677979
536680.01,2264861.01,331.264129639
536680.01,2264961.01,329.765167236
536680.01,2265061.01,328.639953613
536680.01,2265161.01,327.005523682
536680.01,2265261.01,326.328277588
536680.01,2265361.01,324.476501465
536680.01,2265461.01,322.526824951
536680.01,2265561.01,322.165435791
536680.01,2265661.01,319.794219971
536680.01,2265761.01,320.307983398
536680.01,2265861.01,320.166809082
536680.01,2265961.01,326.374847412
536680.01,2266061.01,336.088409424
536680.01,2266161.01,339.504364014
536680.01,2266261.01,341.033966064
536680.01,2266361.01,347.297119141
536680.01,2266461.01,353.148529053
536680.01,2266561.01,356.446685791
536680.01,2266661.01,362.847015381
536680.01,2266761.01,369.470581055
536680.01,2266861.01,368.12701416
536680.01,2266961.01,373.722167969
536680.01,2267061.01,379.39642334
536680.01,2267161.01,383.158721924
536680.01,2267261.01,410.818603516
536680.01,2267361.01,393.188995361
536680.01,2267461.01,396.096862793
536680.01,2267561.01,404.121246338
536680.01,2267661.01,421.536254883
536680.01,2267761.01,427.181396484
536680.01,2267861.01,428.198730469
536680.01,2267961.01,428.374633789
536680.01,2268061.01,428.374633789
536680.01,2268161.01,427.762756348
536680.01,2268261.01,417.577545166
536680.01,2268361.01,415.853973389
536680.01,2268461.01,415.891998291
536680.01,2268561.01,416.273895264
536680.01,2268661.01,416.820281982
536680.01,2268761.01,416.514709473
536680.01,2268861.01,413.117614746
536680.01,2268961.01,412.717987061
536680.01,2269061.01,412.407165527
536680.01,2269161.01,413.793395996
536680.01,2269261.01,416.918182373
536680.01,2269361.01,417.209106445
536680.01,2269461.01,417.410491943
536680.01,2269561.01,416.955596924
536680.01,2269661.01,416.955596924
536680.01,2269761.01,433.456512451
536680.01,2269861.01,430.728271484
536680.01,2269961.01,425.504272461
536680.01,2270061.01,429.871887207
536680.01,2270161.01,434.217437744
536680.01,2270261.01,438.254608154
536680.01,2270361.01,447.600250244
536680.01,2270461.01,454.658294678
536680.01,2270561.01,453.222900391
536680.01,2270661.01,451.147979736
536680.01,2270761.01,425.482757568
536680.01,2270861.01,424.724822998
536680.01,2270961.01,425.415649414
536680.01,2271061.01,424.761138916
536680.01,2271161.01,425.146606445
536680.01,2271261.01,426.411346436
536680.01,2271361.01,438.146850586
536680.01,2271461.01,435.692260742
536680.01,2271561.01,439.247833252
536680.01,2271661.01,440.784301758
536680.01,2271761.01,436.992828369
536680.01,2271861.01,432.362365723
536680.01,2271961.01,434.313018799
536680.01,2272061.01,438.340606689
536680.01,2272161.01,440.215057373
536680.01,2272261.01,439.815338135
536680.01,2272361.01,441.367340088
536680.01,2272461.01,444.880401611
536680.01,2272561.01,445.792419434
536680.01,2272661.01,448.532012939
536680.01,2272761.01,451.645507813
536680.01,2272861.01,-9999
536780.01,2261761.01,-9999
536780.01,2261861.01,401.064727783
536780.01,2261961.01,399.672271729
536780.01,2262061.01,398.327148438
536780.01,2262161.01,391.908569336
536780.01,2262261.01,389.349365234
536780.01,2262361.01,389.30682373
536780.01,2262461.01,387.058349609
536780.01,2262561.01,385.00994873
536780.01,2262661.01,384.087982178
536780.01,2262761.01,382.557250977
536780.01,2262861.01,382.82019043
536780.01,2262961.01,381.70123291
536780.01,2263061.01,376.676177979
536780.01,2263161.01,369.148406982
536780.01,2263261.01,366.724395752
536780.01,2263361.01,363.325042725
536780.01,2263461.01,360.325500488
536780.01,2263561.01,361.034118652
536780.01,2263661.01,361.784454346
536780.01,2263761.01,361.067962646
536780.01,2263861.01,359.047698975
536780.01,2263961.01,358.56539917
536780.01,2264061.01,356.362121582
536780.01,2264161.01,351.342987061
536780.01,2264261.01,351.233978271
536780.01,2264361.01,348.698699951
536780.01,2264461.01,345.606567383
536780.01,2264561.01,343.836212158
536780.01,2264661.01,341.118682861
536780.01,2264761.01,335.59487915
536780.01,2264861.01,336.097229004
536780.01,2264961.01,333.835174561
536780.01,2265061.01,331.238739014
536780.01,2265161.01,328.538970947
536780.01,2265261.01,326.83682251
536780.01,2265361.01,326.499023438
536780.01,2265461.01,327.503570557
536780.01,2265561.01,325.539398193
536780.01,2265661.01,322.062744141
536780.01,2265761.01,321.770385742
536780.01,2265861.01,321.773254395
536780.01,2265961.01,327.869995117
536780.01,2266061.01,336.302307129
536780.01,2266161.01,338.548492432
536780.01,2266261.01,340.281585693
536780.01,2266361.01,348.267150879
536780.01,2266461.01,350.222259521
536780.01,2266561.01,355.185302734
536780.01,2266661.01,358.149200439
536780.01,2266761.01,361.216430664
536780.01,2266861.01,364.622192383
536780.01,2266961.01,368.852996826
536780.01,2267061.01,375.012786865
536780.01,2267161.01,375.334503174
536780.01,2267261.01,382.354919434
536780.01,2267361.01,425.690856934
536780.01,2267461.01,425.52130127
536780.01,2267561.01,427.788909912
536780.01,2267661.01,428.568634033
536780.01,2267761.01,428.868255615
536780.01,2267861.01,428.374633789
536780.01,2267961.01,428.374633789
536780.01,2268061.01,428.254730225
536780.01,2268161.01,426.976989746
536780.01,2268261.01,427.354949951
536780.01,2268361.01,420.281494141
536780.01,2268461.01,415.623443604
536780.01,2268561.01,418.362030029
536780.01,2268661.01,419.520812988
536780.01,2268761.01,416.460418701
536780.01,2268861.01,412.347503662
536780.01,2268961.01,412.265625
536780.01,2269061.01,412.331970215
536780.01,2269161.01,411.132049561
536780.01,2269261.01,414.817810059
536780.01,2269361.01,416.928436279
536780.01,2269461.01,417.171020508
536780.01,2269561.01,416.955596924
536780.01,2269661.01,429.509002686
536780.01,2269761.01,430.955993652
536780.01,2269861.01,434.062988281
536780.01,2269961.01,436.149627686
536780.01,2270061.01,440.179626465
536780.01,2270161.01,432.151031494
536780.01,2270261.01,429.742279053
536780.01,2270361.01,453.222900391
536780.01,2270461.01,453.222900391
536780.01,2270561.01,426.255401611
536780.01,2270661.01,426.255401611
536780.01,2270761.01,428.656494141
536780.01,2270861.01,427.579467773
536780.01,2270961.01,425.629394531
536780.01,2271061.01,424.758422852
536780.01,2271161.01,424.758422852
536780.01,2271261.01,424.758422852
536780.01,2271361.01,446.345031738
536780.01,2271461.01,442.232727051
536780.01,2271561.01,443.414276123
536780.01,2271661.01,445.086761475
536780.01,2271761.01,440.804870605
536780.01,2271861.01,435.467285156
536780.01,2271961.01,435.244720459
536780.01,2272061.01,437.15536499
536780.01,2272161.01,438.745910645
536780.01,2272261.01,440.862213135
536780.01,2272361.01,441.789733887
536780.01,2272461.01,444.892486572
536780.01,2272561.01,446.212646484
536780.01,2272661.01,447.619659424
536780.01,2272761.01,-9999
536880.01,2261861.01,402.628326416
536880.01,2261961.01,402.683959961
536880.01,2262061.01,400.945922852
536880.01,2262161.01,394.908081055
536880.01,2262261.01,392.351226807
536880.01,2262361.01,391.966644287
536880.01,2262461.01,387.962432861
536880.01,2262561.01,385.497375488
536880.01,2262661.01,385.054199219
536880.01,2262761.01,384.502105713
536880.01,2262861.01,383.773193359
536880.01,2262961.01,382.428405762
536880.01,2263061.01,374.39642334
536880.01,2263161.01,366.998535156
536880.01,2263261.01,365.502166748
536880.01,2263361.01,365.170837402
536880.01,2263461.01,362.211547852
536880.01,2263561.01,361.345397949
536880.01,2263661.01,361.842376709
536880.01,2263761.01,361.533996582
536880.01,2263861.01,359.828216553
536880.01,2263961.01,358.778869629
536880.01,2264061.01,355.391082764
536880.01,2264161.01,352.597381592
536880.01,2264261.01,351.184814453
536880.01,2264361.01,348.78604126
536880.01,2264461.01,348.477081299
536880.01,2264561.01,348.478668213
536880.01,2264661.01,346.013031006
536880.01,2264761.01,341.892456055
536880.01,2264861.01,341.545806885
536880.01,2264961.01,338.281494141
536880.01,2265061.01,336.152496338
536880.01,2265161.01,334.852416992
536880.01,2265261.01,332.301391602
536880.01,2265361.01,328.073394775
536880.01,2265461.01,326.422607422
536880.01,2265561.01,327.519256592
536880.01,2265661.01,326.105407715
536880.01,2265761.01,326.939605713
536880.01,2265861.01,329.70715332
536880.01,2265961.01,328.711853027
536880.01,2266061.01,334.307525635
536880.01,2266161.01,337.26171875
536880.01,2266261.01,339.423522949
536880.01,2266361.01,341.528625488
536880.01,2266461.01,344.700683594
536880.01,2266561.01,349.074554443
536880.01,2266661.01,352.792449951
536880.01,2266761.01,355.512756348
536880.01,2266861.01,357.771453857
536880.01,2266961.01,362.934051514
536880.01,2267061.01,375.33303833
536880.01,2267161.01,377.662628174
536880.01,2267261.01,425.690856934
536880.01,2267361.01,420.770996094
536880.01,2267461.01,425.42199707
536880.01,2267561.01,425.626464844
536880.01,2267661.01,428.729705811
536880.01,2267761.01,428.997192383
536880.01,2267861.01,428.26449585
536880.01,2267961.01,428.374633789
536880.01,2268061.01,428.374633789
